-5,-3.08E-09,-3.30E-10,-3.49E-10,-4.77E-10,-3.66E-10,-6.12E-10,-2.25E-10,-1.23E-10,-6.64E-10,-2.74E-08
-4.95,-2.98E-09,-3.18E-10,-3.02E-10,-4.56E-10,-3.62E-10,-5.24E-10,-2.09E-10,-1.22E-10,-6.20E-10,-2.40E-08
-4.9,-2.78E-09,-2.97E-10,-2.84E-10,-4.18E-10,-3.54E-10,-4.77E-10,-1.98E-10,-1.10E-10,-5.94E-10,-2.20E-08
-4.85,-2.64E-09,-2.89E-10,-2.61E-10,-4.01E-10,-3.42E-10,-4.90E-10,-1.91E-10,-1.15E-10,-5.55E-10,-2.24E-08
-4.8,-2.43E-09,-2.71E-10,-2.40E-10,-3.76E-10,-3.43E-10,-4.29E-10,-1.84E-10,-1.05E-10,-5.26E-10,-2.04E-08
-4.75,-2.32E-09,-2.53E-10,-2.31E-10,-3.53E-10,-3.20E-10,-4.69E-10,-1.79E-10,-1.10E-10,-5.04E-10,-1.92E-08
-4.7,-2.20E-09,-2.44E-10,-2.20E-10,-3.36E-10,-3.19E-10,-4.52E-10,-1.72E-10,-1.00E-10,-4.69E-10,-1.74E-08
-4.65,-2.05E-09,-2.28E-10,-2.02E-10,-3.08E-10,-3.16E-10,-4.20E-10,-1.68E-10,-1.05E-10,-4.49E-10,-1.60E-08
-4.6,-2.03E-09,-2.18E-10,-1.86E-10,-2.94E-10,-2.98E-10,-3.99E-10,-1.61E-10,-9.63E-11,-4.19E-10,-1.44E-08
-4.55,-1.75E-09,-2.06E-10,-1.78E-10,-2.78E-10,-3.01E-10,-3.36E-10,-1.58E-10,-9.88E-11,-3.97E-10,-1.36E-08
-4.5,-1.63E-09,-2.01E-10,-1.68E-10,-2.59E-10,-2.90E-10,-3.14E-10,-1.52E-10,-9.36E-11,-3.80E-10,-1.32E-08
-4.45,-1.49E-09,-1.88E-10,-1.60E-10,-2.47E-10,-2.93E-10,-2.98E-10,-1.47E-10,-9.40E-11,-3.55E-10,-1.32E-08
-4.4,-1.44E-09,-1.81E-10,-1.52E-10,-2.30E-10,-2.86E-10,-2.84E-10,-1.44E-10,-9.53E-11,-3.39E-10,-1.11E-08
-4.35,-1.38E-09,-1.71E-10,-1.43E-10,-2.19E-10,-2.78E-10,-2.69E-10,-1.39E-10,-8.73E-11,-3.20E-10,-1.19E-08
-4.3,-1.32E-09,-1.64E-10,-1.37E-10,-2.01E-10,-2.81E-10,-2.52E-10,-1.38E-10,-9.34E-11,-3.01E-10,-1.19E-08
-4.25,-1.19E-09,-1.55E-10,-1.34E-10,-1.92E-10,-2.68E-10,-2.42E-10,-1.33E-10,-8.50E-11,-2.89E-10,-1.01E-08
-4.2,-1.09E-09,-1.50E-10,-1.22E-10,-1.78E-10,-2.71E-10,-2.29E-10,-1.31E-10,-9.05E-11,-2.69E-10,-9.89E-09
-4.15,-1.03E-09,-1.43E-10,-1.25E-10,-1.68E-10,-2.62E-10,-2.21E-10,-1.27E-10,-8.35E-11,-2.58E-10,-9.22E-09
-4.1,-1.02E-09,-1.42E-10,-1.13E-10,-1.58E-10,-2.64E-10,-2.02E-10,-1.25E-10,-8.41E-11,-2.40E-10,-8.43E-09
-4.05,-9.05E-10,-1.28E-10,-1.10E-10,-1.48E-10,-2.56E-10,-1.96E-10,-1.21E-10,-8.59E-11,-2.32E-10,-7.20E-09
-4,-8.18E-10,-1.31E-10,-1.03E-10,-1.40E-10,-2.57E-10,-2.00E-10,-1.20E-10,-7.84E-11,-2.15E-10,-6.31E-09
-3.95,-7.92E-10,-1.17E-10,-9.85E-11,-1.30E-10,-2.49E-10,-1.99E-10,-1.16E-10,-8.49E-11,-2.06E-10,-6.80E-09
-3.9,-7.41E-10,-1.17E-10,-9.61E-11,-1.23E-10,-2.50E-10,-1.85E-10,-1.15E-10,-7.67E-11,-1.93E-10,-5.72E-09
-3.85,-7.20E-10,-1.11E-10,-8.82E-11,-1.19E-10,-2.44E-10,-1.60E-10,-1.16E-10,-8.26E-11,-1.84E-10,-5.89E-09
-3.8,-6.71E-10,-1.08E-10,-9.17E-11,-1.06E-10,-2.45E-10,-1.52E-10,-1.08E-10,-7.60E-11,-1.72E-10,-4.47E-09
-3.75,-6.26E-10,-1.09E-10,-8.08E-11,-1.08E-10,-2.38E-10,-1.44E-10,-1.13E-10,-7.67E-11,-1.64E-10,-4.62E-09
-3.7,-5.85E-10,-9.70E-11,-8.21E-11,-9.56E-11,-2.40E-10,-1.36E-10,-1.04E-10,-7.92E-11,-1.55E-10,-3.75E-09
-3.65,-5.49E-10,-1.02E-10,-8.11E-11,-9.37E-11,-2.34E-10,-1.33E-10,-1.07E-10,-7.22E-11,-1.46E-10,-3.40E-09
-3.6,-5.07E-10,-9.13E-11,-7.06E-11,-8.56E-11,-2.35E-10,-1.31E-10,-1.03E-10,-7.94E-11,-1.39E-10,-3.15E-09
-3.55,-4.51E-10,-9.19E-11,-7.59E-11,-8.24E-11,-2.32E-10,-1.34E-10,-1.01E-10,-7.17E-11,-1.31E-10,-3.24E-09
-3.5,-4.22E-10,-9.14E-11,-6.65E-11,-8.24E-11,-2.32E-10,-1.09E-10,-1.04E-10,-7.78E-11,-1.20E-10,-2.49E-09
-3.45,-3.92E-10,-8.30E-11,-7.19E-11,-7.16E-11,-2.28E-10,-1.06E-10,-9.59E-11,-7.14E-11,-1.21E-10,-1.91E-09
-3.4,-3.48E-10,-8.89E-11,-6.37E-11,-7.61E-11,-2.29E-10,-1.09E-10,-1.02E-10,-7.22E-11,-1.08E-10,-1.93E-09
-3.35,-3.20E-10,-7.84E-11,-6.34E-11,-6.57E-11,-2.25E-10,-1.04E-10,-9.42E-11,-7.48E-11,-1.08E-10,-1.46E-09
-3.3,-2.92E-10,-8.41E-11,-6.51E-11,-6.94E-11,-2.28E-10,-1.02E-10,-9.65E-11,-6.78E-11,-9.70E-11,-1.26E-09
-3.25,-2.67E-10,-7.57E-11,-5.79E-11,-6.08E-11,-2.22E-10,-8.95E-11,-9.29E-11,-7.47E-11,-9.84E-11,-1.28E-09
-3.2,-2.41E-10,-7.61E-11,-6.28E-11,-5.99E-11,-2.24E-10,-9.41E-11,-9.26E-11,-6.73E-11,-8.71E-11,-8.32E-10
-3.15,-2.23E-10,-7.79E-11,-5.40E-11,-6.04E-11,-2.19E-10,-8.35E-11,-9.52E-11,-7.07E-11,-8.57E-11,-9.58E-10
-3.1,-1.94E-10,-6.95E-11,-6.02E-11,-5.18E-11,-2.22E-10,-7.49E-11,-8.75E-11,-6.74E-11,-8.31E-11,-6.32E-10
-3.05,-1.75E-10,-7.65E-11,-5.32E-11,-5.71E-11,-2.18E-10,-7.64E-11,-9.42E-11,-6.79E-11,-7.23E-11,-5.29E-10
-3,-1.56E-10,-6.81E-11,-5.38E-11,-4.80E-11,-2.19E-10,-7.01E-11,-8.65E-11,-7.10E-11,-7.63E-11,-5.04E-10
-2.95,-1.40E-10,-7.08E-11,-5.56E-11,-5.36E-11,-2.15E-10,-7.38E-11,-8.96E-11,-6.37E-11,-6.51E-11,-3.90E-10
-2.9,-1.32E-10,-7.12E-11,-4.70E-11,-4.50E-11,-2.17E-10,-6.29E-11,-8.58E-11,-7.07E-11,-6.78E-11,-3.00E-10
-2.85,-1.18E-10,-6.44E-11,-5.41E-11,-5.08E-11,-2.14E-10,-6.73E-11,-8.70E-11,-6.36E-11,-5.94E-11,-2.69E-10
-2.8,-9.64E-11,-7.11E-11,-4.61E-11,-4.27E-11,-2.15E-10,-5.81E-11,-8.94E-11,-6.66E-11,-5.80E-11,-2.28E-10
-2.75,-9.66E-11,-6.43E-11,-4.87E-11,-4.83E-11,-2.12E-10,-5.78E-11,-8.24E-11,-6.74E-11,-5.72E-11,-1.87E-10
-2.7,-7.86E-11,-6.50E-11,-4.93E-11,-4.04E-11,-2.15E-10,-5.40E-11,-8.93E-11,-6.16E-11,-4.74E-11,-1.48E-10
-2.65,-7.60E-11,-6.79E-11,-4.23E-11,-4.63E-11,-2.10E-10,-4.86E-11,-8.17E-11,-6.83E-11,-5.21E-11,-1.20E-10
-2.6,-6.31E-11,-6.02E-11,-4.81E-11,-3.84E-11,-2.13E-10,-5.38E-11,-8.82E-11,-6.22E-11,-4.30E-11,-9.58E-11
-2.55,-5.86E-11,-6.78E-11,-4.13E-11,-4.45E-11,-2.09E-10,-4.53E-11,-8.16E-11,-6.34E-11,-4.74E-11,-9.18E-11
