-0.55,-4.72E-11,-9.27E-12,-6.48E-11,-1.66E-05,,,,,,,
-0.5,-4.08E-11,-1.72E-11,-6.88E-11,-1.45E-05,,,,,,,
-0.45,-4.31E-11,-9.18E-12,-6.14E-11,-1.25E-05,,,,,,,
-0.4,-4.68E-11,-1.72E-11,-6.95E-11,-1.07E-05,,,,,,,
-0.35,-3.92E-11,-9.14E-12,-6.18E-11,-8.99E-06,,,,,,,
-0.3,-4.71E-11,-1.72E-11,-6.93E-11,-7.37E-06,,,,,,,
-0.25,-3.91E-11,-9.02E-12,-6.24E-11,-5.93E-06,,,,,,,
-0.2,-4.64E-11,-1.69E-11,-6.48E-11,-4.59E-06,,,,,,,
-0.15,-3.92E-11,-8.40E-12,-6.74E-11,-3.34E-06,,,,,,,
-0.1,-4.62E-11,-1.68E-11,-6.03E-11,-2.19E-06,,,,,,,
-0.05,-3.87E-11,-8.96E-12,-6.82E-11,-1.10E-06,,,,,,,
0,-4.60E-11,-1.74E-11,-6.02E-11,1.49E-08,,,,,,,
0.05,-3.84E-11,-1.02E-11,-6.80E-11,1.23E-06,,,,,,,
0.1,-4.60E-11,-1.66E-11,-6.78E-11,2.70E-06,,,,,,,
0.15,-3.86E-11,-9.30E-12,-5.95E-11,4.59E-06,,,,,,,
0.2,-4.64E-11,-1.63E-11,-6.75E-11,7.00E-06,,,,,,,
0.25,-3.98E-11,-1.71E-11,-6.61E-11,1.02E-05,,,,,,,
0.3,-4.13E-11,-9.18E-12,-5.86E-11,1.43E-05,,,,,,,
0.35,-4.50E-11,-1.60E-11,-6.70E-11,1.92E-05,,,,,,,
0.4,-3.73E-11,-1.62E-11,-6.39E-11,2.49E-05,,,,,,,
0.45,-4.51E-11,-8.24E-12,-5.85E-11,3.23E-05,,,,,,,
0.5,-4.53E-11,-1.57E-11,-5.97E-11,4.08E-05,,,,,,,
0.55,-3.70E-11,-1.61E-11,-6.36E-11,5.11E-05,,,,,,,
0.6,-4.56E-11,-1.45E-11,-6.56E-11,6.29E-05,,,,,,,
0.65,-4.38E-11,-8.43E-12,-6.25E-11,7.63E-05,,,,,,,
0.7,-4.18E-11,-9.78E-12,-5.80E-11,9.17E-05,,,,,,,
0.75,-3.77E-11,-1.41E-11,-5.68E-11,0.000108778,,,,,,,
0.8,-4.21E-11,-1.63E-11,-6.01E-11,0.00012811,,,,,,,
0.85,-4.51E-11,-1.37E-11,-6.40E-11,0.000149311,,,,,,,
0.9,-4.30E-11,-9.20E-12,-6.29E-11,0.000172009,,,,,,,
0.95,-3.89E-11,-7.76E-12,-5.80E-11,0.000196986,,,,,,,
1,-3.58E-11,-1.09E-11,-5.40E-11,0.00022397,,,,,,,
