-1.1,-1.70E-11,-8.72E-11,-2.72E-11,-1.29E-10
-1.05,-1.05E-11,-9.53E-11,-3.39E-11,-1.21E-10
-1,-1.72E-11,-8.77E-11,-2.74E-11,-1.29E-10
-0.95,-1.08E-11,-9.20E-11,-3.42E-11,-1.21E-10
-0.9,-1.75E-11,-8.88E-11,-2.67E-11,-1.25E-10
-0.85,-1.01E-11,-8.98E-11,-3.38E-11,-1.22E-10
-0.8,-1.71E-11,-9.38E-11,-2.65E-11,-1.23E-10
-0.75,-1.02E-11,-8.63E-11,-3.35E-11,-1.27E-10
-0.7,-1.69E-11,-9.45E-11,-2.67E-11,-1.19E-10
-0.65,-1.01E-11,-8.73E-11,-3.38E-11,-1.27E-10
-0.6,-1.71E-11,-9.04E-11,-2.61E-11,-1.20E-10
-0.55,-1.01E-11,-9.23E-11,-3.34E-11,-1.23E-10
-0.5,-1.67E-11,-8.57E-11,-2.61E-11,-1.21E-10
-0.45,-1.03E-11,-9.39E-11,-3.32E-11,-1.20E-10
-0.4,-1.35E-11,-8.59E-11,-2.61E-11,-1.25E-10
-0.35,-1.64E-11,-9.37E-11,-3.28E-11,-1.17E-10
-0.3,-8.66E-12,-8.70E-11,-2.62E-11,-1.25E-10
-0.25,-1.75E-11,-8.88E-11,-3.32E-11,-1.17E-10
-0.2,-9.16E-12,-9.20E-11,-2.55E-11,-1.22E-10
-0.15,-1.72E-11,-8.48E-11,-3.29E-11,-1.18E-10
-0.1,-1.80E-11,-9.30E-11,-2.56E-11,-1.19E-10
-0.05,-9.88E-12,-8.54E-11,-3.24E-11,-1.22E-10
0,-1.67E-11,-9.26E-11,-2.54E-11,-1.16E-10
0.05,-1.76E-11,-8.51E-11,-3.22E-11,-1.23E-10
0.1,-8.84E-12,-8.89E-11,-2.55E-11,-1.15E-10
0.15,-1.76E-11,-9.01E-11,-3.24E-11,-1.18E-10
0.2,-1.65E-11,-8.38E-11,-2.49E-11,-1.16E-10
0.25,-8.16E-12,-9.14E-11,-3.20E-11,-1.16E-10
0.3,-1.70E-11,-8.56E-11,-3.26E-11,-1.20E-10
0.35,-1.73E-11,-8.60E-11,-2.52E-11,-1.12E-10
0.4,-1.57E-11,-9.05E-11,-3.18E-11,-1.19E-10
0.45,-1.39E-11,-8.26E-11,-3.17E-11,-1.17E-10
0.5,-8.96E-12,-9.06E-11,-2.38E-11,-1.11E-10
0.55,-1.31E-11,-8.93E-11,-3.19E-11,-1.11E-10
0.6,-1.72E-11,-8.18E-11,-3.06E-11,-1.15E-10
0.65,-1.63E-11,-8.99E-11,-2.34E-11,-1.17E-10
0.7,-1.19E-11,-8.76E-11,-3.09E-11,-1.15E-10
0.75,-8.10E-12,-8.57E-11,-3.10E-11,-1.11E-10
0.8,-9.21E-12,-8.37E-11,-2.75E-11,-1.08E-10
0.85,-1.36E-11,-8.16E-11,-2.55E-11,-1.09E-10
0.9,-1.71E-11,-8.03E-11,-2.39E-11,-1.12E-10
0.95,-1.53E-11,-8.14E-11,-2.32E-11,-1.14E-10
1,-1.05E-11,-8.48E-11,-2.56E-11,-1.12E-10
1.05,-6.73E-12,-8.76E-11,-2.93E-11,-1.07E-10
1.1,-7.93E-12,-8.57E-11,-2.90E-11,-1.03E-10
1.15,-1.08E-11,-8.08E-11,-2.48E-11,-1.03E-10
1.2,-1.03E-11,-7.49E-11,-1.98E-11,-1.05E-10
1.25,-7.39E-13,-7.20E-11,-1.88E-11,-1.05E-10
1.3,1.80E-11,-6.86E-11,-2.08E-11,-9.87E-11
1.35,4.92E-11,-5.94E-11,-2.19E-11,-8.75E-11
1.4,9.74E-11,-3.24E-11,-1.75E-11,-7.22E-11
1.45,1.76E-10,1.22E-11,-6.33E-12,-5.21E-11
1.5,3.05E-10,8.28E-11,9.37E-12,-1.85E-11
1.55,5.38E-10,1.95E-10,3.49E-11,5.25E-11
1.6,9.85E-10,3.61E-10,7.47E-11,2.01E-10
1.65,1.63E-09,6.36E-10,1.55E-10,4.59E-10
1.7,2.70E-09,1.15E-09,3.06E-10,9.52E-10
1.75,4.41E-09,1.98E-09,5.64E-10,1.73E-09
1.8,7.13E-09,3.37E-09,1.03E-09,3.23E-09
1.85,1.08E-08,5.83E-09,1.91E-09,5.83E-09
1.9,1.64E-08,9.83E-09,3.60E-09,1.03E-08
1.95,2.57E-08,1.79E-08,6.95E-09,1.81E-08
2,4.13E-08,3.22E-08,1.32E-08,3.20E-08
2.05,6.81E-08,5.23E-08,2.46E-08,5.61E-08
2.1,1.16E-07,8.59E-08,4.55E-08,1.01E-07
2.15,2.01E-07,1.43E-07,8.36E-08,1.86E-07
2.2,3.54E-07,2.34E-07,1.53E-07,3.45E-07
2.25,6.35E-07,3.96E-07,2.86E-07,6.53E-07
2.3,1.16E-06,7.04E-07,5.47E-07,1.25E-06
2.35,2.23E-06,1.33E-06,1.11E-06,2.50E-06
2.4,4.99E-06,3.04E-06,2.71E-06,5.68E-06
2.45,1.47E-05,9.23E-06,8.68E-06,1.61E-05
2.5,5.49E-05,3.47E-05,3.38E-05,5.59E-05
2.55,0.000214458,0.000143887,0.00013936,0.000216031
2.6,0.000636946,0.000510072,0.000484208,0.00068888
2.65,0.00137617,0.00128674,0.00121863,0.00160314
2.7,0.00236529,0.00246699,0.00232844,0.00290829
2.75,0.00354139,0.00391917,0.00370777,0.00451439
2.8,0.00490905,0.00561162,0.00533406,0.00642697
2.85,0.00644611,0.00748005,0.00715895,0.00861323
2.9,0.00812845,0.00947101,0.00913749,0.01101715
2.95,0.01001433,0.0111986,0.01114415,0.01134171
3,0.01124457,0.01134941,0.01133798,0.0171566
3.05,0.01136629,0.0163751,0.0163258,0.0203752
3.1,0.0170772,0.0188927,0.0189561,0.0239826
3.15,0.019714,0.0215752,0.0218175,0.0279043
3.2,0.0225819,0.0243488,0.0248271,0.0320586
3.25,0.0257633,0.0272977,0.0280416,0.0365051
3.3,0.0292106,0.0303859,0.0314126,0.0411683
3.35,0.0328631,0.0335658,0.0348885,0.0459483
3.4,0.0368237,0.0369258,0.0385273,0.0509009
3.45,0.0410541,0.0404234,0.0422825,0.0559217
3.5,0.0454435,0.0440067,0.0460846,0.0608663
3.55,0.0500197,0.0477664,0.0500211,0.0657777
3.6,0.0547892,0.0516565,0.0540346,0.070548
3.65,0.0595834,0.0556094,0.0579736,0.0750607
3.7,0.0644596,0.0597313,0.0619172,0.0793868
3.75,0.0692279,0.0638992,0.065811,0.0834063
3.8,0.0739578,0.0682289,0.0698373,0.0873167
3.85,0.0784778,0.0726498,0.0739619,0.0913037
3.9,0.0826937,0.077111,0.0781132,0.095243
3.95,0.0866577,0.0816967,0.0823875,0.0992651
4,0.0903646,0.0863621,0.0867234,0.1000036
4.05,0.0939511,0.0909997,0.091026,0.1000035
4.1,0.0977246,0.0957435,0.0954121,0.1000037
4.15,0.1000026,0.1000033,0.0998072,0.1000035
4.2,0.1000024,0.1000032,0.1000034,0.1000037
4.25,0.1000025,0.1000031,0.1000035,0.1000037
4.3,0.1000026,0.1000031,0.1000034,0.1000036
4.35,0.1000023,0.1000032,0.1000035,0.1000037
4.4,0.1000026,0.1000033,0.1000034,0.1000037
4.45,0.1000026,0.1000032,0.1000035,0.1000037
4.5,0.1000026,0.1000031,0.1000035,0.1000037
4.55,0.1000025,0.1000032,0.1000035,0.1000038
4.6,0.1000025,0.1000032,0.1000034,0.1000037
4.65,0.1000027,0.1000031,0.1000033,0.1000036
4.7,0.1000025,0.1000031,0.1000035,0.1000036
4.75,0.1000027,0.1000033,0.1000035,0.1000037
4.8,0.1000024,0.1000032,0.1000035,0.1000037
4.85,0.1000026,0.1000034,0.1000035,0.1000036
4.9,0.1000025,0.1000032,0.1000036,0.1000036
4.95,0.1000025,0.1000031,0.1000034,0.1000036
5,0.1000026,0.1000032,0.1000036,0.1000037
,2,3,4,5
