-1.8,-6.71E-11,-1.71E-11,-7.49E-11,-5.01E-05,,,,,,,
-1.75,-6.97E-11,-2.48E-11,-6.80E-11,-4.75E-05,,,,,,,
-1.7,-6.28E-11,-1.64E-11,-7.59E-11,-4.51E-05,,,,,,,
-1.65,-7.06E-11,-2.41E-11,-6.82E-11,-4.29E-05,,,,,,,
-1.6,-6.47E-11,-1.50E-11,-7.69E-11,-4.06E-05,,,,,,,
-1.55,-6.58E-11,-2.29E-11,-6.95E-11,-3.85E-05,,,,,,,
-1.5,-6.94E-11,-1.44E-11,-7.15E-11,-3.64E-05,,,,,,,
-1.45,-6.21E-11,-2.26E-11,-7.52E-11,-3.43E-05,,,,,,,
-1.4,-7.03E-11,-1.41E-11,-6.70E-11,-3.24E-05,,,,,,,
-1.35,-6.23E-11,-2.20E-11,-7.53E-11,-3.05E-05,,,,,,,
-1.3,-6.99E-11,-1.38E-11,-6.75E-11,-2.87E-05,,,,,,,
-1.25,-6.31E-11,-2.18E-11,-7.14E-11,-2.70E-05,,,,,,,
-1.2,-6.57E-11,-1.34E-11,-7.29E-11,-2.52E-05,,,,,,,
-1.15,-6.80E-11,-2.15E-11,-6.66E-11,-2.36E-05,,,,,,,
-1.1,-6.12E-11,-1.32E-11,-7.44E-11,-2.20E-05,,,,,,,
-1.05,-6.91E-11,-2.13E-11,-6.84E-11,-2.05E-05,,,,,,,
-1,-6.29E-11,-1.30E-11,-6.91E-11,-1.91E-05,,,,,,,
-0.95,-6.40E-11,-2.12E-11,-7.36E-11,-1.77E-05,,,,,,,
-0.9,-6.72E-11,-1.29E-11,-6.46E-11,-1.63E-05,,,,,,,
-0.85,-6.13E-11,-2.11E-11,-7.34E-11,-1.50E-05,,,,,,,
-0.8,-6.98E-11,-1.27E-11,-6.70E-11,-1.38E-05,,,,,,,
-0.75,-6.07E-11,-2.10E-11,-6.97E-11,-1.25E-05,,,,,,,
-0.7,-6.82E-11,-1.26E-11,-7.19E-11,-1.13E-05,,,,,,,
-0.65,-6.21E-11,-2.09E-11,-6.51E-11,-1.02E-05,,,,,,,
-0.6,-6.46E-11,-1.25E-11,-7.30E-11,-9.24E-06,,,,,,,
-0.55,-6.69E-11,-2.08E-11,-6.54E-11,-8.24E-06,,,,,,,
-0.5,-6.02E-11,-1.24E-11,-7.30E-11,-7.31E-06,,,,,,,
-0.45,-6.79E-11,-2.07E-11,-6.64E-11,-6.43E-06,,,,,,,
-0.4,-6.03E-11,-1.30E-11,-6.80E-11,-5.59E-06,,,,,,,
-0.35,-6.77E-11,-2.12E-11,-7.15E-11,-4.81E-06,,,,,,,
-0.3,-6.18E-11,-1.26E-11,-6.38E-11,-4.06E-06,,,,,,,
-0.25,-6.31E-11,-2.05E-11,-7.24E-11,-3.34E-06,,,,,,,
-0.2,-6.65E-11,-1.18E-11,-6.47E-11,-2.68E-06,,,,,,,
-0.15,-5.93E-11,-2.04E-11,-6.82E-11,-2.04E-06,,,,,,,
-0.1,-6.76E-11,-1.19E-11,-6.98E-11,-1.40E-06,,,,,,,
-0.05,-5.97E-11,-2.03E-11,-6.32E-11,-7.45E-07,,,,,,,
0,-6.68E-11,-1.19E-11,-7.12E-11,1.06E-08,,,,,,,
0.05,-5.93E-11,-2.05E-11,-6.28E-11,9.08E-07,,,,,,,
0.1,-6.65E-11,-1.29E-11,-7.07E-11,2.02E-06,,,,,,,
0.15,-5.91E-11,-1.98E-11,-7.08E-11,3.35E-06,,,,,,,
0.2,-6.65E-11,-1.50E-11,-6.25E-11,4.90E-06,,,,,,,
0.25,-5.98E-11,-1.90E-11,-7.00E-11,6.77E-06,,,,,,,
0.3,-6.21E-11,-1.12E-11,-6.91E-11,8.99E-06,,,,,,,
0.35,-6.47E-11,-2.00E-11,-6.10E-11,1.16E-05,,,,,,,
0.4,-5.78E-11,-1.90E-11,-6.95E-11,1.47E-05,,,,,,,
0.45,-6.55E-11,-1.11E-11,-6.74E-11,1.83E-05,,,,,,,
0.5,-6.50E-11,-1.87E-11,-6.04E-11,2.23E-05,,,,,,,
0.55,-5.72E-11,-1.94E-11,-6.15E-11,2.70E-05,,,,,,,
0.6,-6.54E-11,-1.79E-11,-6.53E-11,3.24E-05,,,,,,,
0.65,-6.30E-11,-1.11E-11,-6.82E-11,3.83E-05,,,,,,,
0.7,-6.50E-11,-1.24E-11,-6.67E-11,4.51E-05,,,,,,,
0.75,-6.27E-11,-1.69E-11,-6.23E-11,5.27E-05,,,,,,,
0.8,-5.86E-11,-1.96E-11,-5.89E-11,6.12E-05,,,,,,,
