-0.45,-9.42E-12,-6.32E-11,-0.000552757,3.52E-12,,,,,,,,
-0.4,-1.69E-11,-6.39E-11,-0.000488253,-3.14E-12,,,,,,,,
-0.35,-9.42E-12,-6.76E-11,-0.000425338,3.45E-12,,,,,,,,
-0.3,-1.67E-11,-6.01E-11,-0.000362403,-3.35E-12,,,,,,,,
-0.25,-9.44E-12,-6.85E-11,-0.00029989,4.09E-12,,,,,,,,
-0.2,-1.66E-11,-6.04E-11,-0.000238959,-3.76E-12,,,,,,,,
-0.15,-9.45E-12,-6.81E-11,-0.000177975,4.12E-12,,,,,,,,
-0.1,-1.65E-11,-6.15E-11,-0.000117754,-3.81E-12,,,,,,,,
-0.05,-9.42E-12,-6.36E-11,-5.88E-05,4.14E-12,,,,,,,,
0,-1.67E-11,-6.02E-11,5.90E-07,-4.03E-12,,,,,,,,
0.05,-9.55E-12,-6.39E-11,5.93E-05,4.34E-12,,,,,,,,
0.1,-1.66E-11,-6.49E-11,0.000119042,-3.87E-12,,,,,,,,
0.15,-1.75E-11,-5.88E-11,0.000179735,4.21E-12,,,,,,,,
0.2,-9.88E-12,-6.69E-11,0.000240631,-3.42E-12,,,,,,,,
0.25,-1.68E-11,-6.51E-11,0.000303419,4.21E-12,,,,,,,,
0.3,-1.74E-11,-5.77E-11,0.000368435,-3.52E-12,,,,,,,,
0.35,-9.44E-12,-6.54E-11,0.000433255,3.85E-12,,,,,,,,
0.4,-1.74E-11,-6.49E-11,0.000501035,-3.55E-12,,,,,,,,
0.45,-1.44E-11,-6.31E-11,0.000571458,3.80E-12,,,,,,,,
0.5,-7.53E-12,-5.71E-11,0.000642535,-3.30E-12,,,,,,,,
0.55,-1.56E-11,-6.07E-11,0.00071693,3.70E-12,,,,,,,,
0.6,-1.57E-11,-6.46E-11,0.000793875,-2.84E-12,,,,,,,,
0.65,-1.42E-11,-6.36E-11,0.000871555,3.63E-12,,,,,,,,
0.7,-1.65E-11,-5.91E-11,0.000953986,-2.91E-12,,,,,,,,
0.75,-1.44E-11,-5.56E-11,0.001038231,3.49E-12,,,,,,,,
0.8,-1.04E-11,-5.71E-11,0.001124624,-3.89E-12,,,,,,,,
0.85,-8.39E-12,-6.08E-11,0.00121461,4.28E-12,,,,,,,,
0.9,-7.49E-12,-6.31E-11,0.00130338,-3.86E-12,,,,,,,,
0.95,-9.52E-12,-6.02E-11,0.00139795,3.89E-12,,,,,,,,
1,-1.33E-11,-5.53E-11,0.00149515,-4.65E-12,,,,,,,,
1.05,-1.55E-11,-5.22E-11,0.00159299,3.82E-12,,,,,,,,
1.1,-1.26E-11,-5.37E-11,0.00169196,-4.29E-12,,,,,,,,
1.15,-7.66E-12,-5.65E-11,0.00179552,3.42E-12,,,,,,,,
1.2,-3.78E-12,-5.43E-11,0.00189938,-3.83E-12,,,,,,,,
1.25,-4.14E-12,-4.59E-11,0.00200898,3.89E-12,,,,,,,,
1.3,-5.20E-12,-3.66E-11,0.00211984,-3.23E-12,,,,,,,,
1.35,-2.55E-12,-2.82E-11,0.00222876,3.67E-12,,,,,,,,
1.4,7.03E-12,-1.47E-11,0.00234441,-3.78E-12,,,,,,,,
1.45,2.32E-11,6.74E-12,0.00246037,3.33E-12,,,,,,,,
1.5,4.37E-11,5.59E-11,0.00257787,-3.17E-12,,,,,,,,
1.55,6.64E-11,1.45E-10,0.00269915,3.29E-12,,,,,,,,
1.6,1.03E-10,3.03E-10,0.00283225,-3.68E-12,,,,,,,,
1.65,1.81E-10,6.75E-10,0.00295801,4.65E-12,,,,,,,,
1.7,3.17E-10,1.23E-09,0.00309575,-3.57E-12,,,,,,,,
1.75,5.70E-10,2.20E-09,0.00323002,4.43E-12,,,,,,,,
1.8,1.04E-09,3.83E-09,0.00336823,-3.62E-12,,,,,,,,
1.85,2.03E-09,6.55E-09,0.00351322,4.38E-12,,,,,,,,
1.9,3.83E-09,1.12E-08,0.00366191,-3.47E-12,,,,,,,,
1.95,7.32E-09,1.97E-08,0.00379769,4.10E-12,,,,,,,,
2,1.41E-08,3.49E-08,0.00394306,-3.35E-12,,,,,,,,
2.05,2.62E-08,6.26E-08,0.00409559,4.13E-12,,,,,,,,
2.1,4.89E-08,1.14E-07,0.00424777,-3.37E-12,,,,,,,,
2.15,8.97E-08,2.10E-07,0.00448067,3.90E-12,,,,,,,,
2.2,1.64E-07,3.85E-07,0.00463518,-3.18E-12,,,,,,,,
2.25,3.03E-07,7.24E-07,0.00479453,3.91E-12,,,,,,,,
2.3,5.80E-07,1.39E-06,0.00496615,-3.06E-12,,,,,,,,
2.35,1.17E-06,2.76E-06,0.00511699,3.94E-12,,,,,,,,
2.4,2.81E-06,6.24E-06,0.00527698,-3.02E-12,,,,,,,,
2.45,8.57E-06,1.73E-05,0.00546237,3.67E-12,,,,,,,,
2.5,2.83E-05,5.56E-05,0.0056373,-2.77E-12,,,,,,,,
2.55,7.86E-05,0.000171854,0.00581775,3.61E-12,,,,,,,,
2.6,0.000162452,0.000400548,0.00599828,-3.73E-12,,,,,,,,
2.65,0.000268144,0.00071777,0.00617053,4.47E-12,,,,,,,,
2.7,0.000390861,0.001101175,0.00633082,-3.56E-12,,,,,,,,
2.75,0.000522462,0.00152425,0.00650574,4.42E-12,,,,,,,,
2.8,0.000663957,0.00197534,0.00669057,-3.54E-12,,,,,,,,
2.85,0.000812508,0.00245027,0.0068691,4.21E-12,,,,,,,,
2.9,0.000964855,0.0029375,0.00703439,-3.26E-12,,,,,,,,
2.95,0.001124333,0.00344955,0.00719913,3.56E-12,,,,,,,,
3,0.00128932,0.00397786,0.00738757,-2.62E-12,,,,,,,,
3.05,0.00145692,0.00451381,0.00746246,3.51E-12,,,,,,,,
3.1,0.00163461,0.00507326,0.00753399,-2.54E-12,,,,,,,,
3.15,0.00181324,0.00564739,0.0076024,3.45E-12,,,,,,,,
3.2,0.0019947,0.00622674,0.00760337,-2.52E-12,,,,,,,,
3.25,0.00218562,0.00682944,0.00750108,4.14E-12,,,,,,,,
3.3,0.00238147,0.00744728,0.00742374,-3.22E-12,,,,,,,,
3.35,0.00257894,0.00807319,0.00738873,4.00E-12,,,,,,,,
3.4,0.0027873,0.00872048,0.00745882,-3.07E-12,,,,,,,,
3.45,0.00299692,0.00938398,0.0074238,3.89E-12,,,,,,,,
3.5,0.00322603,0.01005445,0.00736316,-2.93E-12,,,,,,,,
3.55,0.00346728,0.01074424,0.00752403,3.83E-12,,,,,,,,
3.6,0.00371251,0.01118558,0.01054992,-2.80E-12,,,,,,,,
3.65,0.0039678,0.011269,0.01131026,3.95E-12,,,,,,,,
3.7,0.00422713,0.01131869,0.01130842,-2.75E-12,,,,,,,,
3.75,0.00446846,0.01135642,0.01134481,3.89E-12,,,,,,,,
3.8,0.00474184,0.01138894,0.01137493,-2.53E-12,,,,,,,,
3.85,0.00501904,0.0151,0.01140562,4.16E-12,,,,,,,,
3.9,0.00531097,0.0158056,0.0158277,-2.59E-12,,,,,,,,
3.95,0.00559336,0.0165338,0.0167458,3.77E-12,,,,,,,,
4,0.00589124,0.0172828,0.0176989,-2.51E-12,,,,,,,,
4.05,0.00619537,0.0180231,0.0185431,4.68E-12,,,,,,,,
4.1,0.00650946,0.0187747,0.0187985,-2.25E-12,,,,,,,,
4.15,0.00685472,0.0195468,0.0194935,4.25E-12,,,,,,,,
4.2,0.00719392,0.0202915,0.0202799,-3.27E-12,,,,,,,,
4.25,0.00755026,0.0210084,0.0212068,4.28E-12,,,,,,,,
4.3,0.00793816,0.0215942,0.0219801,-3.05E-12,,,,,,,,
4.35,0.00831277,0.0219248,0.0227947,1.15E-09,,,,,,,,
4.4,0.00871581,0.0220004,0.0238463,1.62E-11,,,,,,,,
4.45,0.00914271,0.022212,0.0247788,-3.75E-12,,,,,,,,
4.5,0.00957812,0.0227669,0.0251111,4.71E-12,,,,,,,,
4.55,0.01004919,0.0235891,0.024878,-2.33E-12,,,,,,,,
4.6,0.01054312,0.023889,0.0244131,4.12E-12,,,,,,,,
4.65,0.01108747,0.0240351,0.0237423,-3.01E-13,,,,,,,,
4.7,0.01123512,0.0243776,0.0220573,3.99E-12,,,,,,,,
4.75,0.01129632,0.0249163,0.0214588,-2.99E-12,,,,,,,,
4.8,0.01134691,0.0256879,0.021464,3.94E-12,,,,,,,,
4.85,0.01138773,0.0261586,0.0215254,8.43E-11,,,,,,,,
4.9,0.0152468,0.0269001,0.0214329,8.33E-12,,,,,,,,
4.95,0.0159128,0.0276395,0.021462,-2.78E-12,,,,,,,,
5,0.0011485,0.0283455,0.0214782,4.26E-10,,,,,,,,
,4,5,2,3.00E+00,,,,,,,,
