-5,-4.28E-10,-3.23E-10,-3.97E-10,-3.93E-10,-2.62E-09,,,
-4.95,-4.30E-10,-3.13E-10,-4.03E-10,-3.96E-10,-2.55E-09,,,
-4.9,-4.20E-10,-3.16E-10,-3.93E-10,-3.96E-10,-2.53E-09,,,
-4.85,-4.26E-10,-3.15E-10,-3.96E-10,-3.89E-10,-2.40E-09,,,
-4.8,-4.22E-10,-3.08E-10,-3.97E-10,-3.97E-10,-2.24E-09,,,
-4.75,-4.18E-10,-3.13E-10,-3.89E-10,-3.90E-10,-2.09E-09,,,
-4.7,-4.25E-10,-3.06E-10,-3.97E-10,-3.92E-10,-2.03E-09,,,
-4.65,-4.15E-10,-3.11E-10,-3.91E-10,-3.95E-10,-2.01E-09,,,
-4.6,-4.20E-10,-3.04E-10,-3.91E-10,-3.87E-10,-1.90E-09,,,
-4.55,-4.19E-10,-3.11E-10,-3.95E-10,-3.94E-10,-1.77E-09,,,
-4.5,-4.13E-10,-3.04E-10,-3.86E-10,-3.89E-10,-1.62E-09,,,
-4.45,-4.20E-10,-3.04E-10,-3.94E-10,-3.88E-10,-1.57E-09,,,
-4.4,-4.12E-10,-3.06E-10,-3.89E-10,-3.94E-10,-1.55E-09,,,
-4.35,-4.15E-10,-3.00E-10,-3.88E-10,-3.85E-10,-1.54E-09,,,
-4.3,-4.17E-10,-3.04E-10,-3.94E-10,-3.91E-10,-1.56E-09,,,
-4.25,-4.09E-10,-2.99E-10,-3.85E-10,-3.89E-10,-1.36E-09,,,
-4.2,-4.17E-10,-3.03E-10,-3.92E-10,-3.85E-10,-1.32E-09,,,
-4.15,-4.11E-10,-2.97E-10,-3.90E-10,-3.93E-10,-1.30E-09,,,
-4.1,-4.10E-10,-3.03E-10,-3.86E-10,-3.85E-10,-1.35E-09,,,
-4.05,-4.15E-10,-2.96E-10,-3.93E-10,-3.89E-10,-1.28E-09,,,
-4,-4.06E-10,-3.01E-10,-3.85E-10,-3.90E-10,-1.23E-09,,,
-3.95,-4.14E-10,-2.96E-10,-3.90E-10,-3.84E-10,-1.14E-09,,,
-3.9,-4.10E-10,-3.00E-10,-3.90E-10,-3.92E-10,-1.12E-09,,,
-3.85,-4.07E-10,-2.95E-10,-3.84E-10,-3.85E-10,-1.12E-09,,,
-3.8,-4.14E-10,-2.98E-10,-3.92E-10,-3.87E-10,-1.07E-09,,,
-3.75,-4.05E-10,-2.94E-10,-3.85E-10,-3.91E-10,-1.03E-09,,,
-3.7,-4.11E-10,-3.00E-10,-3.88E-10,-3.83E-10,-1.01E-09,,,
-3.65,-4.10E-10,-2.93E-10,-3.91E-10,-3.91E-10,-9.30E-10,,,
-3.6,-4.05E-10,-2.98E-10,-3.83E-10,-3.86E-10,-9.31E-10,,,
-3.55,-4.13E-10,-2.94E-10,-3.91E-10,-3.85E-10,-8.74E-10,,,
-3.5,-4.05E-10,-2.98E-10,-3.86E-10,-3.91E-10,-8.46E-10,,,
-3.45,-4.08E-10,-2.93E-10,-3.86E-10,-3.83E-10,-7.72E-10,,,
-3.4,-4.11E-10,-2.98E-10,-3.91E-10,-3.90E-10,-7.76E-10,,,
-3.35,-4.03E-10,-2.92E-10,-3.83E-10,-3.87E-10,-7.88E-10,,,
-3.3,-4.11E-10,-2.98E-10,-3.90E-10,-3.84E-10,-7.44E-10,,,
-3.25,-4.06E-10,-2.91E-10,-3.87E-10,-3.91E-10,-7.42E-10,,,
-3.2,-4.05E-10,-2.96E-10,-3.84E-10,-3.83E-10,-6.99E-10,,,
-3.15,-4.11E-10,-2.92E-10,-3.91E-10,-3.88E-10,-6.87E-10,,,
-3.1,-4.02E-10,-2.96E-10,-3.83E-10,-3.89E-10,-6.51E-10,,,
-3.05,-4.10E-10,-2.91E-10,-3.89E-10,-3.83E-10,-6.19E-10,,,
-3,-4.07E-10,-2.96E-10,-3.87E-10,-3.91E-10,-6.05E-10,,,
-2.95,-4.04E-10,-2.91E-10,-3.83E-10,-3.84E-10,-5.78E-10,,,
-2.9,-4.10E-10,-2.97E-10,-3.91E-10,-3.86E-10,-5.62E-10,,,
-2.85,-4.03E-10,-2.91E-10,-3.82E-10,-3.89E-10,-5.57E-10,,,
-2.8,-4.08E-10,-2.95E-10,-3.71E-10,-3.82E-10,-5.31E-10,,,
-2.75,-4.08E-10,-2.91E-10,-3.79E-10,-3.90E-10,-5.22E-10,,,
-2.7,-4.02E-10,-2.96E-10,-3.79E-10,-3.85E-10,-5.01E-10,,,
-2.65,-4.11E-10,-2.91E-10,-3.81E-10,-3.84E-10,-4.89E-10,,,
-2.6,-4.04E-10,-2.96E-10,-3.77E-10,-3.90E-10,-4.80E-10,,,
-2.55,-4.06E-10,-2.91E-10,-3.81E-10,-3.81E-10,-4.61E-10,,,
-2.5,-4.09E-10,-2.96E-10,-3.85E-10,-3.88E-10,-4.57E-10,,,
-2.45,-4.02E-10,-2.90E-10,-3.77E-10,-3.85E-10,-4.42E-10,,,
-2.4,-4.10E-10,-2.96E-10,-3.85E-10,-3.82E-10,-4.32E-10,,,
-2.35,-4.05E-10,-2.90E-10,-3.81E-10,-3.88E-10,-4.31E-10,,,
-2.3,-4.04E-10,-2.95E-10,-3.79E-10,-3.80E-10,-4.16E-10,,,
-2.25,-4.10E-10,-2.91E-10,-3.86E-10,-3.85E-10,-4.14E-10,,,
-2.2,-4.01E-10,-2.95E-10,-3.77E-10,-3.84E-10,-4.10E-10,,,
-2.15,-4.08E-10,-2.90E-10,-3.83E-10,-3.78E-10,-4.00E-10,,,
-2.1,-4.06E-10,-2.95E-10,-3.81E-10,-3.86E-10,-4.03E-10,,,
-2.05,-4.02E-10,-2.90E-10,-3.77E-10,-3.78E-10,-3.93E-10,,,
-2,-4.10E-10,-2.96E-10,-3.84E-10,-3.80E-10,-3.93E-10,,,
-1.95,-4.02E-10,-2.90E-10,-3.76E-10,-3.82E-10,-3.94E-10,,,
-1.9,-4.06E-10,-2.94E-10,-3.80E-10,-3.74E-10,-3.85E-10,,,
-1.85,-4.07E-10,-2.90E-10,-3.80E-10,-3.82E-10,-3.91E-10,,,
-1.8,-4.00E-10,-2.95E-10,-3.73E-10,-3.76E-10,-3.84E-10,,,
-1.75,-4.08E-10,-2.90E-10,-3.81E-10,-3.76E-10,-3.83E-10,,,
-1.7,-4.01E-10,-2.95E-10,-3.73E-10,-3.80E-10,-3.86E-10,,,
-1.65,-4.03E-10,-2.89E-10,-3.75E-10,-3.71E-10,-3.77E-10,,,
-1.6,-4.06E-10,-2.95E-10,-3.78E-10,-3.78E-10,-3.84E-10,,,
-1.55,-3.98E-10,-2.89E-10,-3.70E-10,-3.74E-10,-3.79E-10,,,
-1.5,-4.05E-10,-2.93E-10,-3.77E-10,-3.72E-10,-3.76E-10,,,
-1.45,-4.00E-10,-2.89E-10,-3.72E-10,-3.78E-10,-3.81E-10,,,
-1.4,-3.99E-10,-2.93E-10,-3.71E-10,-3.69E-10,-3.74E-10,,,
-1.35,-4.04E-10,-2.88E-10,-3.76E-10,-3.75E-10,-3.79E-10,,,
-1.3,-3.95E-10,-2.92E-10,-3.67E-10,-3.73E-10,-3.77E-10,,,
-1.25,-4.01E-10,-2.87E-10,-3.74E-10,-3.68E-10,-3.72E-10,,,
-1.2,-3.99E-10,-2.92E-10,-3.71E-10,-3.75E-10,-3.79E-10,,,
-1.15,-3.94E-10,-2.86E-10,-3.67E-10,-3.67E-10,-3.71E-10,,,
-1.1,-4.02E-10,-2.92E-10,-3.74E-10,-3.71E-10,-3.74E-10,,,
-1.05,-3.93E-10,-2.85E-10,-3.65E-10,-3.71E-10,-3.75E-10,,,
-1,-3.97E-10,-2.90E-10,-3.70E-10,-3.65E-10,-3.68E-10,,,
-0.95,-3.98E-10,-2.85E-10,-3.69E-10,-3.72E-10,-3.76E-10,,,
-0.9,-3.91E-10,-2.89E-10,-3.64E-10,-3.65E-10,-3.69E-10,,,
-0.85,-3.99E-10,-2.84E-10,-3.71E-10,-3.66E-10,-3.70E-10,,,
-0.8,-3.91E-10,-2.89E-10,-3.63E-10,-3.70E-10,-3.74E-10,,,
-0.75,-3.92E-10,-2.83E-10,-3.66E-10,-3.61E-10,-3.66E-10,,,
-0.7,-3.96E-10,-2.87E-10,-3.67E-10,-3.69E-10,-3.73E-10,,,
-0.65,-3.88E-10,-2.83E-10,-3.60E-10,-3.64E-10,-3.68E-10,,,
-0.6,-3.95E-10,-2.87E-10,-3.68E-10,-3.62E-10,-3.67E-10,,,
-0.55,-3.90E-10,-2.82E-10,-3.61E-10,-3.66E-10,-3.72E-10,,,
-0.5,-3.89E-10,-2.86E-10,-3.61E-10,-3.59E-10,-3.64E-10,,,
-0.45,-3.94E-10,-2.81E-10,-3.65E-10,-3.66E-10,-3.70E-10,,,
-0.4,-3.85E-10,-2.86E-10,-3.56E-10,-3.59E-10,-3.67E-10,,,
-0.35,-3.91E-10,-2.81E-10,-3.64E-10,-3.60E-10,-3.63E-10,,,
-0.3,-3.89E-10,-2.84E-10,-3.59E-10,-3.63E-10,-3.71E-10,,,
-0.25,-3.84E-10,-2.81E-10,-3.56E-10,-3.55E-10,-3.62E-10,,,
-0.2,-3.91E-10,-2.84E-10,-3.60E-10,-3.62E-10,-3.67E-10,,,
-0.15,-3.83E-10,-2.79E-10,-3.53E-10,-3.57E-10,-3.66E-10,,,
-0.1,-3.87E-10,-2.83E-10,-3.60E-10,-3.55E-10,-3.60E-10,,,
-0.05,-3.87E-10,-2.78E-10,-3.53E-10,-3.58E-10,-3.68E-10,,,
0,-3.83E-10,-2.82E-10,-3.57E-10,-3.54E-10,-3.58E-10,,,
0.05,-3.87E-10,-2.77E-10,-3.55E-10,-3.56E-10,-3.66E-10,,,
0.1,-3.78E-10,-2.82E-10,-3.50E-10,-3.49E-10,-3.62E-10,,,
0.15,-3.84E-10,-2.76E-10,-3.54E-10,-3.57E-10,-3.59E-10,,,
0.2,-3.81E-10,-2.80E-10,-3.47E-10,-3.49E-10,-3.63E-10,,,
0.25,-3.77E-10,-2.76E-10,-3.54E-10,-3.50E-10,-3.55E-10,,,
0.3,-3.83E-10,-2.79E-10,-3.47E-10,-3.50E-10,-3.63E-10,,,
0.35,-3.75E-10,-2.74E-10,-3.46E-10,-3.45E-10,-3.56E-10,,,
0.4,-3.79E-10,-2.80E-10,-3.48E-10,-3.50E-10,-3.56E-10,,,
0.45,-3.78E-10,-2.69E-10,-3.41E-10,-3.41E-10,-3.58E-10,,,
0.5,-3.71E-10,-2.85E-10,-3.48E-10,-3.48E-10,-3.52E-10,,,
0.55,-3.79E-10,-2.83E-10,-3.48E-10,-3.48E-10,-3.58E-10,,,
0.6,-3.71E-10,-2.65E-10,-3.39E-10,-3.46E-10,-3.51E-10,,,
0.65,-3.72E-10,-2.82E-10,-3.43E-10,-3.36E-10,-3.52E-10,,,
0.7,-3.74E-10,-2.78E-10,-3.47E-10,-3.43E-10,-3.52E-10,,,
0.75,-3.65E-10,-2.62E-10,-3.40E-10,-3.43E-10,-3.46E-10,,,
0.8,-3.72E-10,-2.79E-10,-3.37E-10,-3.38E-10,-3.51E-10,,,
0.85,-3.71E-10,-2.72E-10,-3.34E-10,-3.32E-10,-3.43E-10,,,
0.9,-3.69E-10,-2.60E-10,-3.38E-10,-3.31E-10,-3.50E-10,,,
0.95,-3.66E-10,-2.63E-10,-3.33E-10,-3.35E-10,-3.48E-10,,,
1,-3.68E-10,-2.71E-10,-3.37E-10,-3.37E-10,-3.42E-10,,,
1.05,-3.64E-10,-2.71E-10,-3.35E-10,-3.34E-10,-3.37E-10,,,
1.1,-3.59E-10,-2.61E-10,-3.29E-10,-3.28E-10,-3.39E-10,,,
1.15,-3.55E-10,-2.51E-10,-3.26E-10,-3.25E-10,-3.38E-10,,,
1.2,-3.54E-10,-2.57E-10,-3.25E-10,-3.28E-10,-3.29E-10,,,
1.25,-3.56E-10,-2.57E-10,-3.30E-10,-3.29E-10,-3.19E-10,,,
1.3,-3.57E-10,-2.43E-10,-3.25E-10,-3.25E-10,-3.08E-10,,,
1.35,-3.53E-10,-2.19E-10,-3.16E-10,-3.17E-10,-2.98E-10,,,
1.4,-3.42E-10,-1.89E-10,-3.10E-10,-3.10E-10,-2.78E-10,,,
1.45,-3.29E-10,-1.54E-10,-3.07E-10,-3.06E-10,-2.36E-10,,,
1.5,-3.18E-10,-1.06E-10,-2.92E-10,-2.93E-10,-1.67E-10,,,
1.55,-2.90E-10,-2.76E-11,-2.57E-10,-2.61E-10,-5.22E-11,,,
1.6,-2.31E-10,1.20E-10,-1.94E-10,-2.03E-10,1.18E-10,,,
1.65,-1.30E-10,3.30E-10,-8.18E-11,-9.10E-11,4.09E-10,,,
1.7,5.19E-11,7.48E-10,1.36E-10,1.10E-10,9.18E-10,,,
1.75,3.59E-10,1.18E-09,5.46E-10,5.00E-10,1.75E-09,,,
1.8,9.18E-10,1.99E-09,1.34E-09,1.26E-09,3.25E-09,,,
1.85,1.95E-09,3.40E-09,2.97E-09,2.83E-09,5.76E-09,,,
1.9,3.66E-09,5.65E-09,5.97E-09,5.68E-09,1.01E-08,,,
1.95,6.79E-09,9.04E-09,1.16E-08,1.11E-08,1.78E-08,,,
2,1.27E-08,1.54E-08,2.27E-08,2.15E-08,3.09E-08,,,
2.05,2.36E-08,2.57E-08,4.35E-08,4.07E-08,5.24E-08,,,
2.1,4.44E-08,4.47E-08,8.31E-08,7.77E-08,8.88E-08,,,
2.15,8.42E-08,7.78E-08,1.58E-07,1.47E-07,1.44E-07,,,
2.2,1.61E-07,1.37E-07,2.95E-07,2.75E-07,2.40E-07,,,
2.25,3.16E-07,2.51E-07,5.53E-07,5.17E-07,4.08E-07,,,
2.3,6.56E-07,4.90E-07,1.04E-06,9.77E-07,7.23E-07,,,
2.35,1.50E-06,1.04E-06,2.01E-06,1.90E-06,1.39E-06,,,
2.4,4.28E-06,2.69E-06,4.44E-06,4.19E-06,3.26E-06,,,
2.45,1.53E-05,9.10E-06,1.24E-05,1.17E-05,1.01E-05,,,
2.5,6.02E-05,3.65E-05,4.37E-05,4.11E-05,3.83E-05,,,
2.55,0.000238786,0.000155651,0.000175591,0.00016648,0.000159724,,,
2.6,0.000749561,0.000551364,0.000595594,0.000572089,0.00055108,,,
2.65,0.00176334,0.00143728,0.00150182,0.00145811,0.00139291,,,
2.7,0.00320556,0.002786,0.00285383,0.00278838,0.00264734,,,
2.75,0.00496688,0.00444965,0.00450375,0.00441597,0.00417499,,,
2.8,0.00704145,0.00638372,0.0064101,0.00629905,0.00593777,,,
2.85,0.00937631,0.00851122,0.00849721,0.00836351,0.00786285,,,
2.9,0.01124564,0.01076566,0.01070099,0.01054462,0.00988953,,,
2.95,0.01139831,0.01133039,0.01132408,0.01131473,0.01125865,,,
3,0.0181057,0.0158215,0.0156071,0.0154097,0.01138377,,,
3.05,0.0213441,0.0184544,0.0181637,0.017947,0.0167049,,,
3.1,0.0249342,0.0212817,0.0208961,0.0206626,0.0191636,,,
3.15,0.0288116,0.0242432,0.0237481,0.0235,0.0217245,,,
3.2,0.0328912,0.0272864,0.0266745,0.0264151,0.0243393,,,
3.25,0.0372696,0.0305082,0.0297652,0.0294956,0.0270854,,,
3.3,0.0418655,0.0338623,0.032981,0.0327035,0.0299286,,,
3.35,0.0466109,0.0373035,0.0362725,0.0359894,0.0328235,,,
3.4,0.0515685,0.0409198,0.0397383,0.0394515,0.0358572,,,
3.45,0.056637,0.0446735,0.0433265,0.0430385,0.038989,,,
3.5,0.0617387,0.0485012,0.0469945,0.0467067,0.0421758,,,
3.55,0.0668942,0.0524997,0.0508312,0.0505455,0.0455036,,,
3.6,0.0719708,0.0566313,0.0548021,0.0545195,0.0489361,,,
3.65,0.0767818,0.0608123,0.058831,0.0585508,0.0524172,,,
3.7,0.0812766,0.0651714,0.0630398,0.0627675,0.0560525,,,
3.75,0.0854266,0.0695623,0.0673043,0.0670294,0.0597303,,,
3.8,0.0896739,0.0741123,0.0717312,0.0714681,0.0635618,,,
3.85,0.0940223,0.0787599,0.0762721,0.076006,0.0674953,,,
3.9,0.0983746,0.0834131,0.0808399,0.080588,0.0714632,,,
3.95,0.1000016,0.0881989,0.0855617,0.085308,0.0755811,,,
4,0.1000014,0.0930384,0.0903612,0.0901179,0.0797847,,,
4.05,0.1000015,0.0978751,0.0951737,0.0949336,0.0840185,,,
4.1,0.1000015,0.1000015,0.0999581,0.0998558,0.088389,,,
4.15,0.1000013,0.1000014,0.1000013,0.1000007,0.0928397,,,
4.2,0.1000013,0.1000014,0.1000012,0.1000009,0.0972895,,,
4.25,0.1000014,0.1000013,0.1000013,0.1000008,0.1000011,,,
4.3,0.1000014,0.1000014,0.1000013,0.1000008,0.100001,,,
4.35,0.1000014,0.1000014,0.1000013,0.1000008,0.1000012,,,
