-0.1,3.43E-12,-1.70E-10,-2.65E-10
-0.05,-2.87E-12,-1.76E-10,-2.60E-10
0,3.74E-12,-1.67E-10,-2.64E-10
0.05,-2.94E-12,-1.75E-10,-2.59E-10
0.1,4.31E-12,-1.67E-10,-2.62E-10
0.15,-3.62E-12,-1.72E-10,-2.58E-10
0.2,4.12E-12,-1.68E-10,-2.61E-10
0.25,-3.34E-12,-1.68E-10,-2.57E-10
0.3,3.73E-12,-1.73E-10,-2.60E-10
0.35,-2.90E-12,-1.64E-10,-2.55E-10
0.4,4.27E-12,-1.72E-10,-2.58E-10
0.45,-3.56E-12,-1.63E-10,-2.54E-10
0.5,4.01E-12,-1.71E-10,-2.56E-10
0.55,-3.17E-12,-1.61E-10,-2.52E-10
0.6,3.63E-12,-1.70E-10,-2.55E-10
0.65,-2.64E-12,-1.68E-10,-2.50E-10
0.7,4.30E-12,-1.59E-10,-2.53E-10
0.75,-3.52E-12,-1.68E-10,-2.47E-10
0.8,4.15E-12,-1.65E-10,-2.50E-10
0.85,-3.23E-12,-1.60E-10,-2.46E-10
0.9,3.90E-12,-1.60E-10,-2.50E-10
0.95,-2.93E-12,-1.64E-10,-2.52E-10
1,3.60E-12,-1.64E-10,-2.48E-10
1.05,-3.55E-12,-1.60E-10,-2.43E-10
1.1,4.19E-12,-1.54E-10,-2.41E-10
1.15,-3.19E-12,-1.57E-10,-2.44E-10
1.2,3.95E-12,-1.59E-10,-2.46E-10
1.25,-2.96E-12,-1.55E-10,-2.42E-10
1.3,3.52E-12,-1.45E-10,-2.35E-10
1.35,-3.19E-12,-1.27E-10,-2.31E-10
1.4,3.98E-12,-1.05E-10,-2.30E-10
1.45,-3.10E-12,-5.68E-11,-2.24E-10
1.5,3.72E-12,1.34E-11,-2.07E-10
1.55,-2.59E-12,1.39E-10,-1.72E-10
1.6,4.38E-12,3.54E-10,-1.17E-10
1.65,-3.29E-12,6.96E-10,-2.44E-11
1.7,4.03E-12,1.23E-09,1.51E-10
1.75,-2.90E-12,2.17E-09,4.48E-10
1.8,3.77E-12,3.65E-09,1.01E-09
1.85,-2.59E-12,5.92E-09,2.06E-09
1.9,4.42E-12,9.42E-09,3.79E-09
1.95,-3.29E-12,1.51E-08,6.89E-09
2,4.21E-12,2.44E-08,1.27E-08
2.05,-1.92E-12,3.95E-08,2.23E-08
2.1,3.82E-12,6.49E-08,3.91E-08
2.15,-2.59E-12,1.06E-07,6.87E-08
2.2,4.33E-12,1.69E-07,1.21E-07
2.25,-3.27E-12,2.79E-07,2.20E-07
2.3,4.12E-12,5.02E-07,4.35E-07
2.35,-2.93E-12,1.07E-06,1.00E-06
2.4,3.73E-12,3.01E-06,3.03E-06
2.45,-2.52E-12,1.07E-05,1.16E-05
2.5,4.39E-12,4.05E-05,4.82E-05
2.55,-3.28E-12,0.000158317,0.000196675
2.6,4.29E-12,0.000525568,0.000636888
2.65,-3.04E-12,0.00134248,0.00154598
2.7,4.09E-12,0.00258056,0.00286253
2.75,-2.79E-12,0.00415496,0.00449751
2.8,8.79E-12,0.00606495,0.00645421
2.85,-6.89E-12,0.00827247,0.00869948
2.9,7.83E-12,0.01075135,0.01111368
2.95,-7.48E-13,0.01134765,0.01136949
3,-4.63E-12,0.0170481,0.017532
3.05,9.90E-12,0.0204038,0.0209086
3.1,-8.36E-12,0.0241835,0.0247147
3.15,9.24E-12,0.0283227,0.0288939
3.2,-7.75E-12,0.0327203,0.0333516
3.25,8.59E-12,0.0374675,0.0381863
3.3,-7.07E-12,0.0424671,0.0433022
3.35,8.09E-12,0.0476429,0.0486226
3.4,-6.46E-12,0.053026,0.0541731
3.45,2.05E-12,0.0585349,0.0598379
3.5,5.45E-12,0.0639862,0.0654666
3.55,-8.55E-12,0.0694719,0.0711106
3.6,9.79E-12,0.0748179,0.0766442
3.65,-4.13E-12,0.0798953,0.0818908
3.7,-1.04E-12,0.0847295,0.0868792
3.75,8.16E-12,0.0890155,0.0914092
3.8,-9.17E-12,0.0926318,0.0955679
3.85,8.01E-12,0.0957603,0.0992273
3.9,-6.38E-12,0.0991846,0.1000035
3.95,1.92E-12,0.1000036,0.1000037
4,5.69E-12,0.1000035,0.1000037
4.05,-8.66E-12,0.1000037,0.1000036
4.1,9.80E-12,0.1000035,0.1000036
4.15,-8.28E-12,0.1000038,0.1000036
4.2,9.27E-12,0.1000036,0.1000037
4.25,-7.63E-12,0.1000035,0.1000036
4.3,8.59E-12,0.1000036,0.1000036
4.35,-6.85E-12,0.1000037,0.1000036
4.4,7.83E-12,0.1000035,0.1000036
4.45,-2.90E-13,0.1000037,0.1000037
4.5,-4.56E-12,0.1000037,0.1000034
4.55,1.01E-11,0.1000036,0.1000036
4.6,-8.30E-12,0.1000035,0.1000037
4.65,9.67E-12,0.1000036,0.1000037
4.7,-7.93E-12,0.1000035,0.1000037
4.75,9.28E-12,0.1000037,0.1000037
4.8,-7.47E-12,0.1000036,0.1000036
4.85,8.79E-12,0.1000035,0.1000035
4.9,-6.94E-12,0.1000036,0.1000038
4.95,8.03E-12,0.1000037,0.1000036
5,-4.54E-13,0.1000035,0.1000036
,1.00E+00,2,3
