-5,-2.21E-10,-3.52E-10,-2.13E-10,-2.21E-10,-5.02E-10,-2.77E-10,-3.90E-10,-1.76E-10,-3.96E-10,-1.37E-10
-4.95,-2.03E-10,-3.47E-10,-2.03E-10,-2.15E-10,-4.97E-10,-2.56E-10,-3.79E-10,-1.74E-10,-3.70E-10,-1.37E-10
-4.9,-2.00E-10,-3.38E-10,-1.96E-10,-2.06E-10,-4.83E-10,-2.55E-10,-3.80E-10,-1.72E-10,-3.59E-10,-1.27E-10
-4.85,-1.93E-10,-3.26E-10,-1.94E-10,-2.04E-10,-4.73E-10,-2.43E-10,-3.66E-10,-1.72E-10,-3.34E-10,-1.35E-10
-4.8,-1.91E-10,-3.22E-10,-1.87E-10,-1.98E-10,-4.67E-10,-2.35E-10,-3.62E-10,-1.69E-10,-3.22E-10,-1.27E-10
-4.75,-1.79E-10,-3.11E-10,-1.86E-10,-1.97E-10,-4.52E-10,-2.29E-10,-3.65E-10,-1.69E-10,-3.01E-10,-1.30E-10
-4.7,-1.77E-10,-3.09E-10,-1.83E-10,-1.91E-10,-4.50E-10,-2.22E-10,-3.58E-10,-1.68E-10,-2.86E-10,-1.28E-10
-4.65,-1.68E-10,-2.98E-10,-1.80E-10,-1.90E-10,-4.35E-10,-2.20E-10,-3.61E-10,-1.68E-10,-2.72E-10,-1.27E-10
-4.6,-1.64E-10,-2.98E-10,-1.76E-10,-1.88E-10,-4.29E-10,-2.09E-10,-3.48E-10,-1.67E-10,-2.56E-10,-1.31E-10
-4.55,-1.58E-10,-2.88E-10,-1.75E-10,-1.86E-10,-4.31E-10,-2.08E-10,-3.38E-10,-1.67E-10,-2.49E-10,-1.23E-10
-4.5,-1.59E-10,-2.88E-10,-1.71E-10,-1.84E-10,-4.18E-10,-2.02E-10,-3.44E-10,-1.65E-10,-2.35E-10,-1.31E-10
-4.45,-1.48E-10,-2.77E-10,-1.70E-10,-1.82E-10,-4.18E-10,-1.99E-10,-3.28E-10,-1.66E-10,-2.26E-10,-1.24E-10
-4.4,-1.53E-10,-2.77E-10,-1.67E-10,-1.78E-10,-4.07E-10,-1.92E-10,-3.39E-10,-1.64E-10,-2.14E-10,-1.26E-10
-4.35,-1.43E-10,-2.70E-10,-1.65E-10,-1.76E-10,-4.01E-10,-1.90E-10,-3.30E-10,-1.70E-10,-2.07E-10,-1.29E-10
