-5,-2.90E-10,-2.98E-10
-4.95,-2.73E-10,-2.88E-10
-4.9,-2.73E-10,-2.85E-10
-4.85,-2.62E-10,-2.86E-10
-4.8,-2.57E-10,-2.78E-10
-4.75,-2.53E-10,-2.82E-10
-4.7,-2.43E-10,-2.75E-10
-4.65,-2.43E-10,-2.77E-10
-4.6,-2.35E-10,-2.72E-10
-4.55,-2.32E-10,-2.74E-10
-4.5,-2.28E-10,-2.69E-10
-4.45,-2.27E-10,-2.72E-10
-4.4,-2.21E-10,-2.66E-10
-4.35,-2.20E-10,-2.69E-10
-4.3,-2.14E-10,-2.63E-10
-4.25,-2.15E-10,-2.66E-10
-4.2,-2.09E-10,-2.62E-10
-4.15,-2.08E-10,-2.64E-10
-4.1,-2.05E-10,-2.60E-10
-4.05,-2.04E-10,-2.63E-10
-4,-2.02E-10,-2.57E-10
-3.95,-2.01E-10,-2.61E-10
-3.9,-1.98E-10,-2.56E-10
-3.85,-1.98E-10,-2.59E-10
-3.8,-1.95E-10,-2.55E-10
-3.75,-1.95E-10,-2.58E-10
-3.7,-1.92E-10,-2.53E-10
-3.65,-1.93E-10,-2.57E-10
-3.6,-1.89E-10,-2.52E-10
-3.55,-1.90E-10,-2.55E-10
-3.5,-1.88E-10,-2.52E-10
-3.45,-1.88E-10,-2.54E-10
-3.4,-1.86E-10,-2.51E-10
-3.35,-1.87E-10,-2.53E-10
-3.3,-1.85E-10,-2.50E-10
-3.25,-1.86E-10,-2.53E-10
-3.2,-1.83E-10,-2.48E-10
-3.15,-1.85E-10,-2.52E-10
-3.1,-1.82E-10,-2.47E-10
-3.05,-1.82E-10,-2.51E-10
-3,-1.82E-10,-2.48E-10
-2.95,-1.81E-10,-2.50E-10
-2.9,-1.81E-10,-2.47E-10
-2.85,-1.81E-10,-2.50E-10
-2.8,-1.80E-10,-2.46E-10
-2.75,-1.80E-10,-2.50E-10
-2.7,-1.79E-10,-2.46E-10
-2.65,-1.80E-10,-2.49E-10
-2.6,-1.78E-10,-2.46E-10
-2.55,-1.79E-10,-2.49E-10
-2.5,-1.77E-10,-2.46E-10
-2.45,-1.79E-10,-2.49E-10
-2.4,-1.77E-10,-2.45E-10
-2.35,-1.79E-10,-2.49E-10
-2.3,-1.76E-10,-2.45E-10
-2.25,-1.77E-10,-2.48E-10
-2.2,-1.76E-10,-2.45E-10
-2.15,-1.76E-10,-2.48E-10
-2.1,-1.75E-10,-2.45E-10
-2.05,-1.76E-10,-2.48E-10
-2,-1.74E-10,-2.44E-10
-1.95,-1.75E-10,-2.48E-10
-1.9,-1.73E-10,-2.44E-10
-1.85,-1.79E-10,-2.48E-10
-1.8,-1.70E-10,-2.43E-10
-1.75,-1.76E-10,-2.46E-10
-1.7,-1.71E-10,-2.43E-10
-1.65,-1.72E-10,-2.45E-10
-1.6,-1.72E-10,-2.42E-10
-1.55,-1.70E-10,-2.45E-10
-1.5,-1.76E-10,-2.41E-10
-1.45,-1.67E-10,-2.44E-10
-1.4,-1.73E-10,-2.40E-10
-1.35,-1.69E-10,-2.44E-10
-1.3,-1.69E-10,-2.39E-10
-1.25,-1.68E-10,-2.42E-10
-1.2,-1.68E-10,-2.38E-10
-1.15,-1.73E-10,-2.41E-10
-1.1,-1.65E-10,-2.37E-10
-1.05,-1.73E-10,-2.40E-10
-1,-1.64E-10,-2.36E-10
-0.95,-1.70E-10,-2.39E-10
-0.9,-1.66E-10,-2.35E-10
-0.85,-1.66E-10,-2.38E-10
-0.8,-1.71E-10,-2.34E-10
-0.75,-1.62E-10,-2.36E-10
-0.7,-1.71E-10,-2.34E-10
-0.65,-1.62E-10,-2.35E-10
-0.6,-1.67E-10,-2.32E-10
-0.55,-1.64E-10,-2.35E-10
-0.5,-1.63E-10,-2.31E-10
-0.45,-1.69E-10,-2.34E-10
-0.4,-1.60E-10,-2.30E-10
-0.35,-1.68E-10,-2.32E-10
-0.3,-1.59E-10,-2.30E-10
