-5,-4.10E-10,-2.57E-10
-4.95,-3.91E-10,-2.56E-10
-4.9,-3.97E-10,-2.46E-10
-4.85,-3.70E-10,-2.48E-10
-4.8,-3.64E-10,-2.41E-10
-4.75,-3.45E-10,-2.43E-10
-4.7,-3.41E-10,-2.36E-10
-4.65,-3.31E-10,-2.36E-10
-4.6,-3.14E-10,-2.32E-10
-4.55,-3.15E-10,-2.32E-10
-4.5,-3.00E-10,-2.28E-10
-4.45,-2.90E-10,-2.28E-10
-4.4,-2.80E-10,-2.24E-10
-4.35,-2.70E-10,-2.24E-10
-4.3,-2.63E-10,-2.21E-10
-4.25,-2.55E-10,-2.22E-10
-4.2,-2.50E-10,-2.18E-10
-4.15,-2.40E-10,-2.19E-10
-4.1,-2.29E-10,-2.15E-10
-4.05,-2.29E-10,-2.17E-10
-4,-2.27E-10,-2.12E-10
-3.95,-2.18E-10,-2.15E-10
-3.9,-2.12E-10,-2.10E-10
-3.85,-2.07E-10,-2.11E-10
-3.8,-2.08E-10,-2.10E-10
-3.75,-1.97E-10,-2.10E-10
-3.7,-1.97E-10,-2.08E-10
-3.65,-1.92E-10,-2.09E-10
-3.6,-1.90E-10,-2.07E-10
-3.55,-1.85E-10,-2.08E-10
-3.5,-1.84E-10,-2.05E-10
-3.45,-1.80E-10,-2.07E-10
-3.4,-1.79E-10,-2.04E-10
-3.35,-1.76E-10,-2.06E-10
-3.3,-1.75E-10,-2.03E-10
-3.25,-1.69E-10,-2.05E-10
-3.2,-1.67E-10,-2.02E-10
-3.15,-1.66E-10,-2.05E-10
-3.1,-1.63E-10,-2.02E-10
-3.05,-1.61E-10,-2.03E-10
-3,-1.61E-10,-2.02E-10
-2.95,-1.59E-10,-2.02E-10
-2.9,-1.63E-10,-2.02E-10
-2.85,-1.53E-10,-2.03E-10
-2.8,-1.60E-10,-2.00E-10
-2.75,-1.51E-10,-2.02E-10
-2.7,-1.58E-10,-2.01E-10
-2.65,-1.48E-10,-2.01E-10
-2.6,-1.53E-10,-2.00E-10
-2.55,-1.49E-10,-2.01E-10
-2.5,-1.48E-10,-2.00E-10
-2.45,-1.52E-10,-2.01E-10
-2.4,-1.44E-10,-2.00E-10
-2.35,-1.52E-10,-2.01E-10
-2.3,-1.42E-10,-1.99E-10
-2.25,-1.48E-10,-2.01E-10
-2.2,-1.44E-10,-1.99E-10
-2.15,-1.43E-10,-2.01E-10
-2.1,-1.48E-10,-1.99E-10
-2.05,-1.39E-10,-2.01E-10
-2,-1.47E-10,-1.98E-10
-1.95,-1.39E-10,-2.01E-10
-1.9,-1.44E-10,-1.98E-10
-1.85,-1.40E-10,-2.01E-10
-1.8,-1.39E-10,-1.98E-10
-1.75,-1.44E-10,-1.99E-10
-1.7,-1.36E-10,-1.98E-10
-1.65,-1.44E-10,-1.98E-10
-1.6,-1.35E-10,-1.97E-10
-1.55,-1.40E-10,-1.98E-10
-1.5,-1.37E-10,-1.97E-10
-1.45,-1.36E-10,-1.97E-10
-1.4,-1.42E-10,-1.96E-10
-1.35,-1.33E-10,-1.97E-10
-1.3,-1.41E-10,-1.95E-10
-1.25,-1.33E-10,-1.96E-10
-1.2,-1.37E-10,-1.94E-10
-1.15,-1.34E-10,-1.95E-10
-1.1,-1.35E-10,-1.93E-10
-1.05,-1.39E-10,-1.95E-10
-1,-1.31E-10,-1.92E-10
-0.95,-1.40E-10,-1.94E-10
-0.9,-1.31E-10,-1.91E-10
-0.85,-1.35E-10,-1.92E-10
-0.8,-1.32E-10,-1.92E-10
-0.75,-1.33E-10,-1.91E-10
-0.7,-1.38E-10,-1.91E-10
-0.65,-1.29E-10,-1.91E-10
-0.6,-1.38E-10,-1.90E-10
-0.55,-1.30E-10,-1.90E-10
-0.5,-1.33E-10,-1.89E-10
-0.45,-1.35E-10,-1.90E-10
-0.4,-1.28E-10,-1.88E-10
-0.35,-1.36E-10,-1.89E-10
-0.3,-1.27E-10,-1.87E-10
-0.25,-1.33E-10,-1.89E-10
-0.2,-1.30E-10,-1.86E-10
-0.15,-1.29E-10,-1.88E-10
-0.1,-1.34E-10,-1.85E-10
-0.05,-1.25E-10,-1.87E-10
0,-1.34E-10,-1.88E-10
0.05,-1.26E-10,-1.86E-10
0.1,-1.29E-10,-1.84E-10
0.15,-1.31E-10,-1.85E-10
0.2,-1.24E-10,-1.82E-10
0.25,-1.32E-10,-1.83E-10
0.3,-1.23E-10,-1.82E-10
0.35,-1.28E-10,-1.82E-10
0.4,-1.30E-10,-1.81E-10
0.45,-1.30E-10,-1.81E-10
0.5,-1.21E-10,-1.79E-10
0.55,-1.30E-10,-1.80E-10
0.6,-1.27E-10,-1.78E-10
0.65,-1.20E-10,-1.79E-10
0.7,-1.28E-10,-1.76E-10
0.75,-1.24E-10,-1.75E-10
0.8,-1.22E-10,-1.80E-10
0.85,-1.20E-10,-1.81E-10
0.9,-1.17E-10,-1.78E-10
0.95,-1.17E-10,-1.73E-10
1,-1.20E-10,-1.70E-10
1.05,-1.23E-10,-1.74E-10
1.1,-1.21E-10,-1.77E-10
1.15,-1.15E-10,-1.75E-10
1.2,-1.08E-10,-1.69E-10
1.25,-1.07E-10,-1.64E-10
1.3,-1.00E-10,-1.66E-10
1.35,-7.95E-11,-1.67E-10
1.4,-3.84E-11,-1.61E-10
1.45,2.88E-11,-1.46E-10
1.5,1.25E-10,-1.22E-10
1.55,2.74E-10,-9.30E-11
1.6,5.22E-10,-3.77E-11
1.65,9.41E-10,6.64E-11
1.7,1.63E-09,2.72E-10
1.75,2.62E-09,5.98E-10
1.8,4.22E-09,1.16E-09
1.85,6.98E-09,2.22E-09
1.9,1.15E-08,4.22E-09
1.95,1.88E-08,7.66E-09
2,3.17E-08,1.39E-08
2.05,5.31E-08,2.44E-08
2.1,8.93E-08,4.32E-08
2.15,1.52E-07,7.60E-08
