-1.1,-4.94E-11,-3.56E-12,-3.87E-09,-1.34E-05
-1.05,-3.09E-11,3.47E-12,-4.12E-09,-1.26E-05
-1,-3.12E-11,-3.38E-12,-3.61E-09,-1.16E-05
-0.95,-1.77E-11,3.54E-12,-2.66E-09,-1.09E-05
-0.9,-2.04E-11,-3.34E-12,-2.87E-09,-1.01E-05
-0.85,-1.04E-11,3.35E-12,-2.02E-09,-9.28E-06
-0.8,-1.56E-11,-3.11E-12,-8.96E-10,-8.56E-06
-0.75,-6.37E-12,3.36E-12,-9.38E-10,-7.83E-06
-0.7,-1.17E-11,-3.10E-12,-7.65E-09,-7.11E-06
-0.65,-3.71E-12,3.38E-12,-8.84E-09,-6.43E-06
-0.6,-1.03E-11,-2.96E-12,-8.20E-09,-5.81E-06
-0.55,-3.09E-12,3.36E-12,-5.00E-09,-5.19E-06
-0.5,-9.04E-12,-2.93E-12,-4.74E-09,-4.58E-06
-0.45,-2.02E-12,3.28E-12,-2.12E-09,-4.01E-06
-0.4,-7.88E-12,-2.55E-12,-1.66E-09,-3.46E-06
-0.35,-1.41E-12,4.04E-12,-1.15E-09,-2.96E-06
-0.3,-7.14E-12,-3.83E-12,-4.75E-10,-2.48E-06
-0.25,-1.02E-12,-1.02E-13,-2.48E-10,-2.03E-06
-0.2,-7.65E-12,-2.53E-12,-9.61E-08,-1.62E-06
-0.15,-1.82E-13,4.74E-12,-9.92E-08,-1.22E-06
-0.1,-7.33E-12,-2.53E-13,-5.72E-08,-8.31E-07
-0.05,-2.18E-13,5.20E-12,-1.40E-08,-4.22E-07
0,-7.25E-12,-2.98E-12,2.05E-10,4.35E-09
0.05,-1.13E-13,2.77E-12,1.40E-08,4.32E-07
0.1,-6.93E-12,-3.23E-12,3.22E-08,8.65E-07
0.15,-1.65E-13,2.87E-12,4.87E-08,1.32E-06
0.2,-6.39E-12,-3.27E-12,6.76E-08,1.80E-06
0.25,-7.44E-12,3.79E-12,7.26E-08,2.32E-06
0.3,1.48E-12,-2.09E-12,7.26E-08,2.92E-06
0.35,-6.32E-12,4.04E-12,8.17E-08,3.56E-06
0.4,-5.66E-12,-2.69E-12,6.11E-08,4.26E-06
0.45,3.98E-12,2.95E-12,9.66E-08,5.02E-06
0.5,-2.10E-12,-4.45E-12,3.35E-07,5.82E-06
0.55,1.45E-13,1.86E-12,3.10E-07,6.68E-06
0.6,2.70E-12,-3.54E-12,3.20E-07,7.61E-06
0.65,7.45E-12,4.32E-12,3.69E-07,8.60E-06
0.7,1.54E-11,-2.62E-12,4.54E-07,9.63E-06
0.75,2.80E-11,4.01E-12,7.24E-07,1.07E-05
0.8,3.82E-11,-2.51E-12,5.87E-07,1.19E-05
0.85,5.61E-11,4.20E-12,5.47E-07,1.31E-05
0.9,8.21E-11,-1.98E-12,2.24E-06,1.44E-05
0.95,1.12E-10,3.87E-12,2.32E-06,1.58E-05
1,1.51E-10,-2.95E-12,2.46E-06,1.72E-05
1.05,1.81E-10,4.26E-12,2.81E-06,1.87E-05
1.1,2.33E-10,-2.66E-12,2.76E-06,2.04E-05
1.15,3.11E-10,4.26E-12,2.50E-06,2.22E-05
1.2,3.94E-10,-2.36E-12,4.59E-06,2.42E-05
1.25,5.03E-10,3.99E-12,4.76E-06,2.65E-05
1.3,6.47E-10,-2.75E-12,5.80E-06,2.89E-05
1.35,8.65E-10,3.65E-12,5.94E-06,3.16E-05
1.4,1.12E-09,-2.53E-12,6.32E-06,3.45E-05
1.45,1.42E-09,3.52E-12,6.62E-06,3.76E-05
1.5,1.87E-09,-3.19E-12,6.93E-06,4.10E-05
1.55,2.54E-09,4.13E-12,7.41E-06,4.46E-05
1.6,3.49E-09,-2.95E-12,8.54E-06,4.84E-05
1.65,4.65E-09,4.01E-12,8.88E-06,5.25E-05
1.7,6.25E-09,-2.72E-12,9.70E-06,5.68E-05
1.75,8.43E-09,3.81E-12,9.62E-06,6.15E-05
1.8,1.18E-08,-2.47E-12,1.02E-05,6.65E-05
1.85,1.67E-08,3.65E-12,1.11E-05,7.20E-05
1.9,2.39E-08,-3.08E-12,1.25E-05,7.78E-05
1.95,3.52E-08,4.24E-12,1.46E-05,8.42E-05
2,5.28E-08,-2.92E-12,1.48E-05,9.14E-05
2.05,8.04E-08,4.09E-12,1.52E-05,9.90E-05
2.1,1.26E-07,-2.72E-12,1.58E-05,0.000107542
2.15,2.00E-07,3.88E-12,1.85E-05,0.000116766
2.2,3.21E-07,-2.50E-12,2.16E-05,0.000126784
2.25,5.29E-07,3.67E-12,1.46E-05,0.000137997
2.3,9.02E-07,-2.27E-12,3.87E-06,0.000150333
2.35,1.64E-06,4.34E-12,8.96E-06,0.000163704
