-5,-3.38E-10,-2.99E-10,-2.99E-10,-3.58E-10,-3.53E-10,-4.21E-10,-1.59E-10,-8.72E-11,-5.15E-10,-1.08E-10
-4.95,-3.07E-10,-2.81E-10,-2.81E-10,-3.21E-10,-3.42E-10,-4.05E-10,-1.58E-10,-7.68E-11,-4.78E-10,-9.49E-11
-4.9,-2.89E-10,-2.72E-10,-2.72E-10,-3.11E-10,-3.31E-10,-3.80E-10,-1.46E-10,-7.64E-11,-4.52E-10,-1.01E-10
-4.85,-2.70E-10,-2.58E-10,-2.58E-10,-2.93E-10,-3.28E-10,-3.56E-10,-1.51E-10,-7.87E-11,-4.19E-10,-9.12E-11
-4.8,-2.59E-10,-2.51E-10,-2.51E-10,-2.74E-10,-3.16E-10,-3.45E-10,-1.40E-10,-6.99E-11,-4.00E-10,-9.33E-11
-4.75,-2.51E-10,-2.33E-10,-2.33E-10,-2.62E-10,-3.17E-10,-3.20E-10,-1.42E-10,-7.75E-11,-3.76E-10,-8.55E-11
-4.7,-2.20E-10,-2.24E-10,-2.24E-10,-2.47E-10,-3.05E-10,-3.10E-10,-1.37E-10,-6.86E-11,-3.50E-10,-8.58E-11
-4.65,-2.07E-10,-2.13E-10,-2.13E-10,-2.39E-10,-2.99E-10,-2.87E-10,-1.33E-10,-7.21E-11,-3.32E-10,-9.06E-11
-4.6,-1.95E-10,-2.06E-10,-2.06E-10,-2.23E-10,-2.96E-10,-2.77E-10,-1.37E-10,-7.16E-11,-3.06E-10,-8.12E-11
-4.55,-1.78E-10,-1.92E-10,-1.92E-10,-2.14E-10,-2.88E-10,-2.67E-10,-1.27E-10,-6.47E-11,-2.97E-10,-8.81E-11
-4.5,-1.67E-10,-1.88E-10,-1.88E-10,-2.02E-10,-2.88E-10,-2.47E-10,-1.34E-10,-7.23E-11,-2.74E-10,-8.01E-11
-4.45,-1.60E-10,-1.79E-10,-1.79E-10,-1.90E-10,-2.77E-10,-2.32E-10,-1.24E-10,-6.51E-11,-2.62E-10,-8.33E-11
-4.4,-1.39E-10,-1.78E-10,-1.78E-10,-1.80E-10,-2.77E-10,-2.20E-10,-1.26E-10,-6.64E-11,-2.42E-10,-8.23E-11
-4.35,-1.40E-10,-1.68E-10,-1.68E-10,-1.73E-10,-2.67E-10,-2.08E-10,-1.22E-10,-6.95E-11,-2.30E-10,-7.62E-11
-4.3,-1.25E-10,-1.66E-10,-1.66E-10,-1.64E-10,-2.68E-10,-1.98E-10,-1.21E-10,-6.14E-11,-2.13E-10,-8.26E-11
