-5,-4.59E-10,-5.85E-10,-4.28E-10,-4.32E-10,-4.01E-10,-4.07E-10,-5.47E-10,-4.31E-10,-4.29E-10,-3.35E-10
-4.95,-4.58E-10,-5.89E-10,-4.22E-10,-4.31E-10,-3.98E-10,-4.00E-10,-5.42E-10,-4.29E-10,-4.29E-10,-3.34E-10
-4.9,-4.57E-10,-5.93E-10,-4.16E-10,-4.29E-10,-3.95E-10,-3.92E-10,-5.36E-10,-4.27E-10,-4.29E-10,-3.32E-10
-4.85,-4.59E-10,-5.89E-10,-4.20E-10,-4.31E-10,-3.98E-10,-3.92E-10,-5.39E-10,-4.31E-10,-4.26E-10,-3.28E-10
-4.8,-4.60E-10,-5.84E-10,-4.23E-10,-4.33E-10,-4.01E-10,-3.92E-10,-5.42E-10,-4.35E-10,-4.23E-10,-3.24E-10
-4.75,-4.54E-10,-5.83E-10,-4.22E-10,-4.29E-10,-3.97E-10,-3.91E-10,-5.42E-10,-4.30E-10,-4.28E-10,-3.27E-10
-4.7,-4.48E-10,-5.81E-10,-4.20E-10,-4.24E-10,-3.92E-10,-3.89E-10,-5.42E-10,-4.24E-10,-4.32E-10,-3.30E-10
-4.65,-4.52E-10,-5.84E-10,-4.18E-10,-4.29E-10,-3.98E-10,-3.86E-10,-5.38E-10,-4.28E-10,-4.27E-10,-3.28E-10
-4.6,-4.55E-10,-5.87E-10,-4.16E-10,-4.34E-10,-4.03E-10,-3.83E-10,-5.34E-10,-4.31E-10,-4.21E-10,-3.25E-10
-4.55,-4.52E-10,-5.81E-10,-4.20E-10,-4.31E-10,-3.99E-10,-3.86E-10,-5.39E-10,-4.30E-10,-4.23E-10,-3.28E-10
-4.5,-4.49E-10,-5.75E-10,-4.23E-10,-4.27E-10,-3.94E-10,-3.88E-10,-5.44E-10,-4.29E-10,-4.24E-10,-3.30E-10
-4.45,-4.47E-10,-5.80E-10,-4.18E-10,-4.27E-10,-3.95E-10,-3.83E-10,-5.40E-10,-4.27E-10,-4.25E-10,-3.27E-10
-4.4,-4.45E-10,-5.84E-10,-4.13E-10,-4.27E-10,-3.96E-10,-3.77E-10,-5.35E-10,-4.24E-10,-4.26E-10,-3.24E-10
-4.35,-4.49E-10,-5.82E-10,-4.19E-10,-4.30E-10,-3.97E-10,-3.81E-10,-5.35E-10,-4.29E-10,-4.22E-10,-3.28E-10
-4.3,-4.52E-10,-5.79E-10,-4.24E-10,-4.33E-10,-3.98E-10,-3.85E-10,-5.35E-10,-4.34E-10,-4.17E-10,-3.31E-10
-4.25,-4.46E-10,-5.77E-10,-4.20E-10,-4.28E-10,-3.95E-10,-3.85E-10,-5.38E-10,-4.29E-10,-4.22E-10,-3.28E-10
-4.2,-4.40E-10,-5.75E-10,-4.16E-10,-4.23E-10,-3.92E-10,-3.85E-10,-5.40E-10,-4.24E-10,-4.27E-10,-3.24E-10
-4.15,-4.44E-10,-5.80E-10,-4.17E-10,-4.28E-10,-3.96E-10,-3.93E-10,-5.36E-10,-4.27E-10,-4.23E-10,-3.27E-10
-4.1,-4.47E-10,-5.84E-10,-4.17E-10,-4.32E-10,-4.00E-10,-4.01E-10,-5.31E-10,-4.29E-10,-4.18E-10,-3.29E-10
