-4.1,-5.17E-10,-4.75E-10,-4.75E-10,-4.81E-10,-5.13E-10,
-4.1,-5.17E-10,-4.75E-10,-4.75E-10,-4.81E-10,-5.13E-10,
-4.1,-5.17E-10,-4.75E-10,-4.75E-10,-4.81E-10,-5.13E-10,
-4.1,-5.17E-10,-4.75E-10,-4.75E-10,-4.81E-10,-5.13E-10,
-4.05,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.18E-10,
-4.05,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.18E-10,
-4.05,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.18E-10,
-4,-5.14E-10,-4.72E-10,-4.71E-10,-4.85E-10,-5.11E-10,
-4,-5.14E-10,-4.72E-10,-4.71E-10,-4.85E-10,-5.11E-10,
-4,-5.14E-10,-4.72E-10,-4.71E-10,-4.85E-10,-5.11E-10,
-4,-5.14E-10,-4.72E-10,-4.71E-10,-4.85E-10,-5.11E-10,
-3.95,-5.19E-10,-4.79E-10,-4.78E-10,-4.73E-10,-5.16E-10,
-3.95,-5.19E-10,-4.79E-10,-4.78E-10,-4.73E-10,-5.16E-10,
-3.95,-5.19E-10,-4.79E-10,-4.78E-10,-4.73E-10,-5.16E-10,
-3.9,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.9,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.9,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.9,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.85,-5.15E-10,-4.74E-10,-4.74E-10,-4.82E-10,-5.11E-10,
-3.85,-5.15E-10,-4.74E-10,-4.74E-10,-4.82E-10,-5.11E-10,
-3.85,-5.15E-10,-4.74E-10,-4.74E-10,-4.82E-10,-5.11E-10,
-3.8,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.16E-10,
-3.8,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.16E-10,
-3.8,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.16E-10,
-3.8,-5.22E-10,-4.79E-10,-4.78E-10,-4.71E-10,-5.16E-10,
-3.75,-5.15E-10,-4.72E-10,-4.71E-10,-4.84E-10,-5.09E-10,
-3.75,-5.15E-10,-4.72E-10,-4.71E-10,-4.84E-10,-5.09E-10,
-3.75,-5.15E-10,-4.72E-10,-4.71E-10,-4.84E-10,-5.09E-10,
-3.7,-5.18E-10,-4.78E-10,-4.78E-10,-4.74E-10,-5.15E-10,
-3.7,-5.18E-10,-4.78E-10,-4.78E-10,-4.74E-10,-5.15E-10,
-3.7,-5.18E-10,-4.78E-10,-4.78E-10,-4.74E-10,-5.15E-10,
-3.7,-5.18E-10,-4.78E-10,-4.78E-10,-4.74E-10,-5.15E-10,
-3.65,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.65,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.65,-5.19E-10,-4.75E-10,-4.74E-10,-4.77E-10,-5.13E-10,
-3.6,-5.14E-10,-4.73E-10,-4.73E-10,-4.79E-10,-5.10E-10,
-3.6,-5.14E-10,-4.73E-10,-4.73E-10,-4.79E-10,-5.10E-10,
-3.6,-5.14E-10,-4.73E-10,-4.73E-10,-4.79E-10,-5.10E-10,
-3.6,-5.14E-10,-4.73E-10,-4.73E-10,-4.79E-10,-5.1E-10,
-3.55,-5.21E-10,-4.79E-10,-4.78E-10,-4.72E-10,-5.15E-10,
-3.55,-5.21E-10,-4.79E-10,-4.78E-10,-4.72E-10,-5.15E-10,
-3.55,-5.21E-10,-4.79E-10,-4.78E-10,-4.72E-10,-5.15E-10,
-3.5,-5.15E-10,-4.72E-10,-4.71E-10,-4.82E-10,-5.08E-10,
-3.5,-5.15E-10,-4.72E-10,-4.71E-10,-4.82E-10,-5.08E-10,
-3.5,-5.15E-10,-4.72E-10,-4.71E-10,-4.82E-10,-5.08E-10,
-3.5,-5.15E-10,-4.72E-10,-4.71E-10,-4.82E-10,-5.08E-10,
-3.45,-5.16E-10,-4.77E-10,-4.77E-10,-4.71E-10,-5.13E-10,
-3.45,-5.16E-10,-4.77E-10,-4.77E-10,-4.71E-10,-5.13E-10,
-3.45,-5.16E-10,-4.77E-10,-4.77E-10,-4.71E-10,-5.13E-10,
-3.4,-5.20E-10,-4.76E-10,-4.74E-10,-4.85E-10,-5.12E-10,
-3.4,-5.20E-10,-4.76E-10,-4.74E-10,-4.85E-10,-5.12E-10,
-3.4,-5.20E-10,-4.76E-10,-4.74E-10,-4.85E-10,-5.12E-10,
-3.4,-5.2E-10,-4.76E-10,-4.74E-10,-4.85E-10,-5.12E-10,
-3.35,-5.13E-10,-4.72E-10,-4.72E-10,-4.74E-10,-5.09E-10,
-3.35,-5.13E-10,-4.72E-10,-4.72E-10,-4.74E-10,-5.09E-10,
-3.35,-5.13E-10,-4.72E-10,-4.72E-10,-4.74E-10,-5.09E-10,
-3.3,-5.20E-10,-4.79E-10,-4.78E-10,-4.77E-10,-5.15E-10,
-3.3,-5.20E-10,-4.79E-10,-4.78E-10,-4.77E-10,-5.15E-10,
-3.3,-5.20E-10,-4.79E-10,-4.78E-10,-4.77E-10,-5.15E-10,
-3.3,-5.2E-10,-4.79E-10,-4.78E-10,-4.77E-10,-5.15E-10,
-3.25,-5.16E-10,-4.72E-10,-4.71E-10,-4.79E-10,-5.08E-10,
-3.25,-5.16E-10,-4.72E-10,-4.71E-10,-4.79E-10,-5.08E-10,
-3.25,-5.16E-10,-4.72E-10,-4.71E-10,-4.79E-10,-5.08E-10,
-3.2,-5.15E-10,-4.76E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-3.2,-5.15E-10,-4.76E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-3.2,-5.15E-10,-4.76E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-3.2,-5.15E-10,-4.76E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-3.15,-5.21E-10,-4.76E-10,-4.75E-10,-4.81E-10,-5.12E-10,
-3.15,-5.21E-10,-4.76E-10,-4.75E-10,-4.81E-10,-5.12E-10,
-3.15,-5.21E-10,-4.76E-10,-4.75E-10,-4.81E-10,-5.12E-10,
-3.1,-5.13E-10,-4.72E-10,-4.72E-10,-4.70E-10,-5.08E-10,
-3.1,-5.13E-10,-4.72E-10,-4.72E-10,-4.70E-10,-5.08E-10,
-3.1,-5.13E-10,-4.72E-10,-4.72E-10,-4.70E-10,-5.08E-10,
-3.1,-5.13E-10,-4.72E-10,-4.72E-10,-4.7E-10,-5.08E-10,
-3.05,-5.19E-10,-4.79E-10,-4.78E-10,-4.84E-10,-5.14E-10,
-3.05,-5.19E-10,-4.79E-10,-4.78E-10,-4.84E-10,-5.14E-10,
-3.05,-5.19E-10,-4.79E-10,-4.78E-10,-4.84E-10,-5.14E-10,
-3,-5.17E-10,-4.72E-10,-4.71E-10,-4.74E-10,-5.08E-10,
-3,-5.17E-10,-4.72E-10,-4.71E-10,-4.74E-10,-5.08E-10,
-3,-5.17E-10,-4.72E-10,-4.71E-10,-4.74E-10,-5.08E-10,
-3,-5.17E-10,-4.72E-10,-4.71E-10,-4.74E-10,-5.08E-10,
-2.95,-5.14E-10,-4.75E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.95,-5.14E-10,-4.75E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.95,-5.14E-10,-4.75E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.9,-5.21E-10,-4.77E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.9,-5.21E-10,-4.77E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.9,-5.21E-10,-4.77E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.9,-5.21E-10,-4.77E-10,-4.75E-10,-4.77E-10,-5.12E-10,
-2.85,-5.14E-10,-4.71E-10,-4.71E-10,-4.72E-10,-5.07E-10,
-2.85,-5.14E-10,-4.71E-10,-4.71E-10,-4.72E-10,-5.07E-10,
-2.85,-5.14E-10,-4.71E-10,-4.71E-10,-4.72E-10,-5.07E-10,
-2.8,-5.18E-10,-4.78E-10,-4.78E-10,-4.81E-10,-5.14E-10,
-2.8,-5.18E-10,-4.78E-10,-4.78E-10,-4.81E-10,-5.14E-10,
-2.8,-5.18E-10,-4.78E-10,-4.78E-10,-4.81E-10,-5.14E-10,
-2.8,-5.18E-10,-4.78E-10,-4.78E-10,-4.81E-10,-5.14E-10,
-2.75,-5.19E-10,-4.73E-10,-4.71E-10,-4.71E-10,-5.08E-10,
-2.75,-5.19E-10,-4.73E-10,-4.71E-10,-4.71E-10,-5.08E-10,
-2.75,-5.19E-10,-4.73E-10,-4.71E-10,-4.71E-10,-5.08E-10,
-2.7,-5.13E-10,-4.74E-10,-4.75E-10,-4.84E-10,-5.11E-10,
-2.7,-5.13E-10,-4.74E-10,-4.75E-10,-4.84E-10,-5.11E-10,
-2.7,-5.13E-10,-4.74E-10,-4.75E-10,-4.84E-10,-5.11E-10,
-2.7,-5.13E-10,-4.74E-10,-4.75E-10,-4.84E-10,-5.11E-10,
-2.65,-5.20E-10,-4.77E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.65,-5.20E-10,-4.77E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.65,-5.20E-10,-4.77E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.6,-5.15E-10,-4.71E-10,-4.70E-10,-4.77E-10,-5.07E-10,
-2.6,-5.15E-10,-4.71E-10,-4.70E-10,-4.77E-10,-5.07E-10,
-2.6,-5.15E-10,-4.71E-10,-4.70E-10,-4.77E-10,-5.07E-10,
-2.6,-5.15E-10,-4.71E-10,-4.7E-10,-4.77E-10,-5.07E-10,
-2.55,-5.16E-10,-4.78E-10,-4.77E-10,-4.81E-10,-5.13E-10,
-2.55,-5.16E-10,-4.78E-10,-4.77E-10,-4.81E-10,-5.13E-10,
-2.55,-5.16E-10,-4.78E-10,-4.77E-10,-4.81E-10,-5.13E-10,
-2.5,-5.19E-10,-4.73E-10,-4.71E-10,-4.69E-10,-5.08E-10,
-2.5,-5.19E-10,-4.73E-10,-4.71E-10,-4.69E-10,-5.08E-10,
-2.5,-5.19E-10,-4.73E-10,-4.71E-10,-4.69E-10,-5.08E-10,
-2.5,-5.19E-10,-4.73E-10,-4.71E-10,-4.69E-10,-5.08E-10,
-2.45,-5.13E-10,-4.73E-10,-4.74E-10,-4.83E-10,-5.10E-10,
-2.45,-5.13E-10,-4.73E-10,-4.74E-10,-4.83E-10,-5.10E-10,
-2.45,-5.13E-10,-4.73E-10,-4.74E-10,-4.83E-10,-5.10E-10,
-2.45,-5.13E-10,-4.73E-10,-4.74E-10,-4.83E-10,-5.1E-10,
-2.4,-5.20E-10,-4.78E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.4,-5.20E-10,-4.78E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.4,-5.20E-10,-4.78E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.4,-5.2E-10,-4.78E-10,-4.76E-10,-4.72E-10,-5.12E-10,
-2.35,-5.16E-10,-4.71E-10,-4.70E-10,-4.75E-10,-5.06E-10,
-2.35,-5.16E-10,-4.71E-10,-4.70E-10,-4.75E-10,-5.06E-10,
-2.35,-5.16E-10,-4.71E-10,-4.70E-10,-4.75E-10,-5.06E-10,
-2.35,-5.16E-10,-4.71E-10,-4.7E-10,-4.75E-10,-5.06E-10,
-2.3,-5.15E-10,-4.77E-10,-4.77E-10,-4.76E-10,-5.13E-10,
-2.3,-5.15E-10,-4.77E-10,-4.77E-10,-4.76E-10,-5.13E-10,
-2.3,-5.15E-10,-4.77E-10,-4.77E-10,-4.76E-10,-5.13E-10,
-2.3,-5.15E-10,-4.77E-10,-4.77E-10,-4.76E-10,-5.13E-10,
-2.25,-5.20E-10,-4.74E-10,-4.72E-10,-4.69E-10,-5.07E-10,
-2.25,-5.20E-10,-4.74E-10,-4.72E-10,-4.69E-10,-5.07E-10,
-2.25,-5.20E-10,-4.74E-10,-4.72E-10,-4.69E-10,-5.07E-10,
-2.25,-5.2E-10,-4.74E-10,-4.72E-10,-4.69E-10,-5.07E-10,
-2.2,-5.13E-10,-4.73E-10,-4.73E-10,-4.78E-10,-5.09E-10,
-2.2,-5.13E-10,-4.73E-10,-4.73E-10,-4.78E-10,-5.09E-10,
-2.2,-5.13E-10,-4.73E-10,-4.73E-10,-4.78E-10,-5.09E-10,
-2.2,-5.13E-10,-4.73E-10,-4.73E-10,-4.78E-10,-5.09E-10,
-2.15,-5.19E-10,-4.79E-10,-4.76E-10,-4.67E-10,-5.12E-10,
-2.15,-5.19E-10,-4.79E-10,-4.76E-10,-4.67E-10,-5.12E-10,
-2.15,-5.19E-10,-4.79E-10,-4.76E-10,-4.67E-10,-5.12E-10,
-2.15,-5.19E-10,-4.79E-10,-4.76E-10,-4.67E-10,-5.12E-10,
-2.1,-5.17E-10,-4.71E-10,-4.70E-10,-4.81E-10,-5.05E-10,
-2.1,-5.17E-10,-4.71E-10,-4.70E-10,-4.81E-10,-5.05E-10,
-2.1,-5.17E-10,-4.71E-10,-4.70E-10,-4.81E-10,-5.05E-10,
-2.1,-5.17E-10,-4.71E-10,-4.7E-10,-4.81E-10,-5.05E-10,
-2.05,-5.14E-10,-4.76E-10,-4.77E-10,-4.69E-10,-5.12E-10,
-2.05,-5.14E-10,-4.76E-10,-4.77E-10,-4.69E-10,-5.12E-10,
-2.05,-5.14E-10,-4.76E-10,-4.77E-10,-4.69E-10,-5.12E-10,
-2.05,-5.14E-10,-4.76E-10,-4.77E-10,-4.69E-10,-5.12E-10,
-2,-5.20E-10,-4.74E-10,-4.72E-10,-4.72E-10,-5.07E-10,
-2,-5.20E-10,-4.74E-10,-4.72E-10,-4.72E-10,-5.07E-10,
-2,-5.20E-10,-4.74E-10,-4.72E-10,-4.72E-10,-5.07E-10,
-2,-5.2E-10,-4.74E-10,-4.72E-10,-4.72E-10,-5.07E-10,
-1.95,-5.14E-10,-4.72E-10,-4.72E-10,-4.73E-10,-5.07E-10,
-1.95,-5.14E-10,-4.72E-10,-4.72E-10,-4.73E-10,-5.07E-10,
-1.95,-5.14E-10,-4.72E-10,-4.72E-10,-4.73E-10,-5.07E-10,
-1.95,-5.14E-10,-4.72E-10,-4.72E-10,-4.73E-10,-5.07E-10,
-1.9,-5.18E-10,-4.79E-10,-4.77E-10,-4.67E-10,-5.11E-10,
-1.9,-5.18E-10,-4.79E-10,-4.77E-10,-4.67E-10,-5.11E-10,
-1.9,-5.18E-10,-4.79E-10,-4.77E-10,-4.67E-10,-5.11E-10,
-1.9,-5.18E-10,-4.79E-10,-4.77E-10,-4.67E-10,-5.11E-10,
-1.85,-5.18E-10,-4.70E-10,-4.70E-10,-4.75E-10,-5.04E-10,
-1.85,-5.18E-10,-4.70E-10,-4.70E-10,-4.75E-10,-5.04E-10,
-1.85,-5.18E-10,-4.70E-10,-4.70E-10,-4.75E-10,-5.04E-10,
-1.85,-5.18E-10,-4.7E-10,-4.7E-10,-4.75E-10,-5.04E-10,
-1.8,-5.13E-10,-4.75E-10,-4.76E-10,-4.65E-10,-5.10E-10,
-1.8,-5.13E-10,-4.75E-10,-4.76E-10,-4.65E-10,-5.10E-10,
-1.8,-5.13E-10,-4.75E-10,-4.76E-10,-4.65E-10,-5.10E-10,
-1.8,-5.13E-10,-4.75E-10,-4.76E-10,-4.65E-10,-5.1E-10,
-1.75,-5.20E-10,-4.74E-10,-4.73E-10,-4.78E-10,-5.06E-10,
-1.75,-5.20E-10,-4.74E-10,-4.73E-10,-4.78E-10,-5.06E-10,
-1.75,-5.20E-10,-4.74E-10,-4.73E-10,-4.78E-10,-5.06E-10,
-1.75,-5.2E-10,-4.74E-10,-4.73E-10,-4.78E-10,-5.06E-10,
-1.7,-5.15E-10,-4.70E-10,-4.72E-10,-4.66E-10,-5.05E-10,
-1.7,-5.15E-10,-4.70E-10,-4.72E-10,-4.66E-10,-5.05E-10,
-1.7,-5.15E-10,-4.70E-10,-4.72E-10,-4.66E-10,-5.05E-10,
-1.7,-5.15E-10,-4.7E-10,-4.72E-10,-4.66E-10,-5.05E-10,
-1.65,-5.16E-10,-4.77E-10,-4.77E-10,-4.70E-10,-5.09E-10,
-1.65,-5.16E-10,-4.77E-10,-4.77E-10,-4.70E-10,-5.09E-10,
-1.65,-5.16E-10,-4.77E-10,-4.77E-10,-4.70E-10,-5.09E-10,
-1.65,-5.16E-10,-4.77E-10,-4.77E-10,-4.7E-10,-5.09E-10,
-1.6,-5.20E-10,-4.70E-10,-4.70E-10,-4.70E-10,-5.02E-10,
-1.6,-5.20E-10,-4.70E-10,-4.70E-10,-4.70E-10,-5.02E-10,
-1.6,-5.20E-10,-4.70E-10,-4.70E-10,-4.70E-10,-5.02E-10,
-1.6,-5.2E-10,-4.7E-10,-4.7E-10,-4.7E-10,-5.02E-10,
-1.55,-5.13E-10,-4.74E-10,-4.75E-10,-4.65E-10,-5.08E-10,
-1.55,-5.13E-10,-4.74E-10,-4.75E-10,-4.65E-10,-5.08E-10,
-1.55,-5.13E-10,-4.74E-10,-4.75E-10,-4.65E-10,-5.08E-10,
-1.55,-5.13E-10,-4.74E-10,-4.75E-10,-4.65E-10,-5.08E-10,
-1.5,-5.20E-10,-4.74E-10,-4.74E-10,-4.71E-10,-5.05E-10,
-1.5,-5.20E-10,-4.74E-10,-4.74E-10,-4.71E-10,-5.05E-10,
-1.5,-5.20E-10,-4.74E-10,-4.74E-10,-4.71E-10,-5.05E-10,
-1.5,-5.2E-10,-4.74E-10,-4.74E-10,-4.71E-10,-5.05E-10,
-1.45,-5.16E-10,-4.69E-10,-4.71E-10,-4.62E-10,-5.03E-10,
-1.45,-5.16E-10,-4.69E-10,-4.71E-10,-4.62E-10,-5.03E-10,
-1.45,-5.16E-10,-4.69E-10,-4.71E-10,-4.62E-10,-5.03E-10,
-1.45,-5.16E-10,-4.69E-10,-4.71E-10,-4.62E-10,-5.03E-10,
-1.4,-5.15E-10,-4.76E-10,-4.77E-10,-4.70E-10,-5.08E-10,
-1.4,-5.15E-10,-4.76E-10,-4.77E-10,-4.70E-10,-5.08E-10,
-1.4,-5.15E-10,-4.76E-10,-4.77E-10,-4.70E-10,-5.08E-10,
-1.4,-5.15E-10,-4.76E-10,-4.77E-10,-4.7E-10,-5.08E-10,
-1.35,-5.20E-10,-4.69E-10,-4.70E-10,-4.61E-10,-5.00E-10,
-1.35,-5.20E-10,-4.69E-10,-4.70E-10,-4.61E-10,-5.00E-10,
-1.35,-5.20E-10,-4.69E-10,-4.70E-10,-4.61E-10,-5.00E-10,
-1.35,-5.2E-10,-4.69E-10,-4.7E-10,-4.61E-10,-5E-10,
-1.3,-5.13E-10,-4.72E-10,-4.75E-10,-4.71E-10,-5.06E-10,
-1.3,-5.13E-10,-4.72E-10,-4.75E-10,-4.71E-10,-5.06E-10,
-1.3,-5.13E-10,-4.72E-10,-4.75E-10,-4.71E-10,-5.06E-10,
-1.3,-5.13E-10,-4.72E-10,-4.75E-10,-4.71E-10,-5.06E-10,
-1.25,-5.19E-10,-4.73E-10,-4.74E-10,-4.64E-10,-5.03E-10,
-1.25,-5.19E-10,-4.73E-10,-4.74E-10,-4.64E-10,-5.03E-10,
-1.25,-5.19E-10,-4.73E-10,-4.74E-10,-4.64E-10,-5.03E-10,
-1.25,-5.19E-10,-4.73E-10,-4.74E-10,-4.64E-10,-5.03E-10,
-1.2,-5.17E-10,-4.67E-10,-4.70E-10,-4.66E-10,-5.01E-10,
-1.2,-5.17E-10,-4.67E-10,-4.70E-10,-4.66E-10,-5.01E-10,
-1.2,-5.17E-10,-4.67E-10,-4.70E-10,-4.66E-10,-5.01E-10,
-1.2,-5.17E-10,-4.67E-10,-4.7E-10,-4.66E-10,-5.01E-10,
-1.15,-5.14E-10,-4.74E-10,-4.77E-10,-4.68E-10,-5.06E-10,
-1.15,-5.14E-10,-4.74E-10,-4.77E-10,-4.68E-10,-5.06E-10,
-1.15,-5.14E-10,-4.74E-10,-4.77E-10,-4.68E-10,-5.06E-10,
-1.15,-5.14E-10,-4.74E-10,-4.77E-10,-4.68E-10,-5.06E-10,
-1.1,-5.20E-10,-4.67E-10,-4.70E-10,-4.62E-10,-4.99E-10,
-1.1,-5.20E-10,-4.67E-10,-4.70E-10,-4.62E-10,-4.99E-10,
-1.1,-5.20E-10,-4.67E-10,-4.70E-10,-4.62E-10,-4.99E-10,
-1.1,-5.2E-10,-4.67E-10,-4.7E-10,-4.62E-10,-4.99E-10,
-1.05,-5.13E-10,-4.68E-10,-4.74E-10,-4.68E-10,-5.04E-10,
-1.05,-5.13E-10,-4.68E-10,-4.74E-10,-4.68E-10,-5.04E-10,
-1.05,-5.13E-10,-4.68E-10,-4.74E-10,-4.68E-10,-5.04E-10,
-1.05,-5.13E-10,-4.68E-10,-4.74E-10,-4.68E-10,-5.04E-10,
-1,-5.17E-10,-4.70E-10,-4.75E-10,-4.62E-10,-5.02E-10,
-1,-5.17E-10,-4.70E-10,-4.75E-10,-4.62E-10,-5.02E-10,
-1,-5.17E-10,-4.70E-10,-4.75E-10,-4.62E-10,-5.02E-10,
-1,-5.17E-10,-4.7E-10,-4.75E-10,-4.62E-10,-5.02E-10,
-0.95,-5.16E-10,-4.64E-10,-4.69E-10,-4.64E-10,-4.99E-10,
-0.95,-5.16E-10,-4.64E-10,-4.69E-10,-4.64E-10,-4.99E-10,
-0.95,-5.16E-10,-4.64E-10,-4.69E-10,-4.64E-10,-4.99E-10,
-0.95,-5.16E-10,-4.64E-10,-4.69E-10,-4.64E-10,-4.99E-10,
-0.9,-5.11E-10,-4.70E-10,-4.76E-10,-4.67E-10,-5.05E-10,
-0.9,-5.11E-10,-4.70E-10,-4.76E-10,-4.67E-10,-5.05E-10,
