-5,-3.17E-10,-5.12E-10,-3.75E-10,-4.61E-10,-4.61E-10,-3.75E-10,-4.71E-10,-2.94E-10,-4.28E-10,-3.34E-10
-4.95,-3.05E-10,-5.13E-10,-3.64E-10,-4.61E-10,-4.58E-10,-3.59E-10,-4.70E-10,-2.96E-10,-4.22E-10,-3.28E-10
-4.9,-3.07E-10,-4.95E-10,-3.61E-10,-4.52E-10,-4.53E-10,-3.61E-10,-4.64E-10,-2.89E-10,-4.17E-10,-3.22E-10
-4.85,-2.99E-10,-4.86E-10,-3.62E-10,-4.45E-10,-4.44E-10,-3.54E-10,-4.54E-10,-2.93E-10,-4.09E-10,-3.25E-10
-4.8,-3.04E-10,-4.83E-10,-3.50E-10,-4.44E-10,-4.49E-10,-3.46E-10,-4.58E-10,-2.88E-10,-4.02E-10,-3.28E-10
-4.75,-2.96E-10,-4.73E-10,-3.56E-10,-4.34E-10,-4.38E-10,-3.48E-10,-4.47E-10,-2.92E-10,-3.94E-10,-3.23E-10
-4.7,-2.94E-10,-4.73E-10,-3.50E-10,-4.37E-10,-4.37E-10,-3.37E-10,-4.47E-10,-2.86E-10,-3.85E-10,-3.19E-10
-4.65,-2.95E-10,-4.57E-10,-3.45E-10,-4.31E-10,-4.37E-10,-3.43E-10,-4.46E-10,-2.91E-10,-3.84E-10,-3.19E-10
-4.6,-2.89E-10,-4.55E-10,-3.50E-10,-4.24E-10,-4.27E-10,-3.34E-10,-4.36E-10,-2.85E-10,-3.82E-10,-3.18E-10
-4.55,-2.92E-10,-4.55E-10,-3.37E-10,-4.28E-10,-4.33E-10,-3.31E-10,-4.42E-10,-2.90E-10,-3.74E-10,-3.18E-10
-4.5,-2.85E-10,-4.43E-10,-3.44E-10,-4.17E-10,-4.25E-10,-3.32E-10,-4.34E-10,-2.84E-10,-3.66E-10,-3.18E-10
-4.45,-2.88E-10,-4.50E-10,-3.40E-10,-4.18E-10,-4.23E-10,-3.25E-10,-4.32E-10,-2.88E-10,-3.64E-10,-3.15E-10
-4.4,-2.81E-10,-4.38E-10,-3.34E-10,-4.16E-10,-4.26E-10,-3.27E-10,-4.35E-10,-2.84E-10,-3.61E-10,-3.12E-10
-4.35,-2.85E-10,-4.38E-10,-3.38E-10,-4.07E-10,-4.15E-10,-3.19E-10,-4.25E-10,-2.88E-10,-3.58E-10,-3.13E-10
-4.3,-2.79E-10,-4.36E-10,-3.31E-10,-4.12E-10,-4.21E-10,-3.23E-10,-4.30E-10,-2.83E-10,-3.55E-10,-3.14E-10
-4.25,-2.82E-10,-4.23E-10,-3.33E-10,-4.03E-10,-4.15E-10,-3.16E-10,-4.25E-10,-2.87E-10,-3.48E-10,-3.11E-10
-4.2,-2.77E-10,-4.29E-10,-3.32E-10,-4.02E-10,-4.11E-10,-3.20E-10,-4.21E-10,-2.82E-10,-3.42E-10,-3.08E-10
-4.15,-2.80E-10,-4.17E-10,-3.25E-10,-4.04E-10,-4.16E-10,-3.11E-10,-4.26E-10,-2.87E-10,-3.43E-10,-3.09E-10
-4.1,-2.74E-10,-4.19E-10,-3.32E-10,-3.94E-10,-4.06E-10,-3.17E-10,-4.17E-10,-2.81E-10,-3.44E-10,-3.11E-10
-4.05,-2.78E-10,-4.16E-10,-3.24E-10,-4.00E-10,-4.10E-10,-3.09E-10,-4.20E-10,-2.85E-10,-3.37E-10,-3.08E-10
-4,-2.73E-10,-4.06E-10,-3.25E-10,-3.93E-10,-4.07E-10,-3.09E-10,-4.19E-10,-2.81E-10,-3.31E-10,-3.05E-10
-3.95,-2.76E-10,-4.11E-10,-3.26E-10,-3.90E-10,-4.01E-10,-3.08E-10,-4.12E-10,-2.85E-10,-3.30E-10,-3.06E-10
-3.9,-2.72E-10,-4.05E-10,-3.18E-10,-3.95E-10,-4.08E-10,-3.02E-10,-4.19E-10,-2.81E-10,-3.30E-10,-3.07E-10
-3.85,-2.74E-10,-4.03E-10,-3.24E-10,-3.85E-10,-3.99E-10,-3.06E-10,-4.11E-10,-2.85E-10,-3.28E-10,-3.04E-10
-3.8,-2.70E-10,-4.08E-10,-3.19E-10,-3.90E-10,-4.01E-10,-2.99E-10,-4.13E-10,-2.80E-10,-3.27E-10,-3.01E-10
-3.75,-2.73E-10,-3.96E-10,-3.17E-10,-3.86E-10,-4.02E-10,-3.04E-10,-4.15E-10,-2.85E-10,-3.22E-10,-3.03E-10
-3.7,-2.68E-10,-4.02E-10,-3.20E-10,-3.81E-10,-3.94E-10,-2.97E-10,-4.07E-10,-2.79E-10,-3.17E-10,-3.04E-10
-3.65,-2.73E-10,-3.99E-10,-3.13E-10,-3.87E-10,-4.01E-10,-3.01E-10,-4.14E-10,-2.83E-10,-3.18E-10,-3.01E-10
-3.6,-2.67E-10,-3.93E-10,-3.20E-10,-3.78E-10,-3.93E-10,-2.94E-10,-4.08E-10,-2.79E-10,-3.19E-10,-2.98E-10
-3.55,-2.70E-10,-3.95E-10,-3.13E-10,-3.82E-10,-3.94E-10,-2.98E-10,-4.07E-10,-2.83E-10,-3.14E-10,-3.00E-10
-3.5,-2.67E-10,-3.87E-10,-3.14E-10,-3.81E-10,-3.97E-10,-2.93E-10,-4.12E-10,-2.79E-10,-3.10E-10,-3.01E-10
-3.45,-2.70E-10,-3.92E-10,-3.16E-10,-3.74E-10,-3.88E-10,-2.96E-10,-4.03E-10,-2.83E-10,-3.11E-10,-2.98E-10
-3.4,-2.66E-10,-3.87E-10,-3.11E-10,-3.81E-10,-3.95E-10,-2.90E-10,-4.09E-10,-2.78E-10,-3.13E-10,-2.95E-10
-3.35,-2.69E-10,-3.86E-10,-3.14E-10,-3.74E-10,-3.89E-10,-2.94E-10,-4.06E-10,-2.83E-10,-3.08E-10,-2.97E-10
-3.3,-2.64E-10,-3.89E-10,-3.08E-10,-3.75E-10,-3.87E-10,-2.88E-10,-4.02E-10,-2.78E-10,-3.04E-10,-2.98E-10
-3.25,-2.68E-10,-3.81E-10,-3.14E-10,-3.77E-10,-3.93E-10,-2.92E-10,-4.09E-10,-2.83E-10,-3.05E-10,-2.95E-10
-3.2,-2.64E-10,-3.86E-10,-3.08E-10,-3.69E-10,-3.83E-10,-2.87E-10,-4.01E-10,-2.77E-10,-3.07E-10,-2.92E-10
-3.15,-2.68E-10,-3.82E-10,-3.08E-10,-3.76E-10,-3.89E-10,-2.91E-10,-4.05E-10,-2.81E-10,-3.03E-10,-2.94E-10
-3.1,-2.63E-10,-3.79E-10,-3.11E-10,-3.71E-10,-3.86E-10,-2.85E-10,-4.05E-10,-2.77E-10,-2.98E-10,-2.95E-10
-3.05,-2.67E-10,-3.85E-10,-3.06E-10,-3.70E-10,-3.82E-10,-2.89E-10,-3.99E-10,-2.81E-10,-3.00E-10,-2.92E-10
