-5,-6.60E-10,-6.68E-10,-6.79E-10,-5.66E-10,-5.31E-10
-4.95,-6.65E-10,-6.70E-10,-6.83E-10,-5.68E-10,-5.33E-10
-4.9,-6.57E-10,-6.60E-10,-6.74E-10,-5.60E-10,-5.25E-10
-4.85,-6.57E-10,-6.65E-10,-6.80E-10,-5.67E-10,-5.31E-10
-4.8,-6.59E-10,-6.61E-10,-6.77E-10,-5.62E-10,-5.25E-10
-4.75,-6.50E-10,-6.57E-10,-6.74E-10,-5.61E-10,-5.25E-10
-4.7,-6.56E-10,-6.63E-10,-6.81E-10,-5.66E-10,-5.28E-10
-4.65,-6.51E-10,-6.54E-10,-6.72E-10,-5.58E-10,-5.20E-10
-4.6,-6.48E-10,-6.58E-10,-6.78E-10,-5.64E-10,-5.27E-10
-4.55,-6.53E-10,-6.57E-10,-6.77E-10,-5.62E-10,-5.22E-10
-4.5,-6.44E-10,-6.51E-10,-6.72E-10,-5.58E-10,-5.20E-10
-4.45,-6.49E-10,-6.59E-10,-6.80E-10,-5.65E-10,-5.26E-10
-4.4,-6.47E-10,-6.50E-10,-6.72E-10,-5.57E-10,-5.17E-10
-4.35,-6.42E-10,-6.53E-10,-6.76E-10,-5.62E-10,-5.23E-10
-4.3,-6.48E-10,-6.55E-10,-6.77E-10,-5.62E-10,-5.20E-10
-4.25,-6.40E-10,-6.47E-10,-6.71E-10,-5.56E-10,-5.17E-10
-4.2,-6.43E-10,-6.54E-10,-6.79E-10,-5.64E-10,-5.24E-10
-4.15,-6.44E-10,-6.48E-10,-6.72E-10,-5.57E-10,-5.15E-10
-4.1,-6.37E-10,-6.48E-10,-6.75E-10,-5.60E-10,-5.21E-10
-4.05,-6.44E-10,-6.53E-10,-6.77E-10,-5.63E-10,-5.20E-10
-4,-6.37E-10,-6.44E-10,-6.71E-10,-5.55E-10,-5.15E-10
-3.95,-6.38E-10,-6.51E-10,-6.79E-10,-5.63E-10,-5.23E-10
-3.9,-6.41E-10,-6.48E-10,-6.73E-10,-5.58E-10,-5.15E-10
-3.85,-6.33E-10,-6.45E-10,-6.74E-10,-5.58E-10,-5.19E-10
-3.8,-6.40E-10,-6.52E-10,-6.78E-10,-5.63E-10,-5.20E-10
-3.75,-6.36E-10,-6.43E-10,-6.70E-10,-5.55E-10,-5.14E-10
-3.7,-6.34E-10,-6.49E-10,-6.78E-10,-5.62E-10,-5.22E-10
-3.65,-6.40E-10,-6.48E-10,-6.73E-10,-5.59E-10,-5.15E-10
-3.6,-6.31E-10,-6.43E-10,-6.73E-10,-5.56E-10,-5.18E-10
-3.55,-6.36E-10,-6.51E-10,-6.78E-10,-5.63E-10,-5.20E-10
-3.5,-6.35E-10,-6.43E-10,-6.70E-10,-5.55E-10,-5.13E-10
-3.45,-6.31E-10,-6.46E-10,-6.77E-10,-5.61E-10,-5.21E-10
-3.4,-6.38E-10,-6.48E-10,-6.74E-10,-5.60E-10,-5.15E-10
-3.35,-6.30E-10,-6.41E-10,-6.72E-10,-5.55E-10,-5.16E-10
-3.3,-6.33E-10,-6.49E-10,-6.78E-10,-5.63E-10,-5.20E-10
-3.25,-6.36E-10,-6.44E-10,-6.70E-10,-5.56E-10,-5.13E-10
-3.2,-6.28E-10,-6.44E-10,-6.76E-10,-5.59E-10,-5.21E-10
-3.15,-6.36E-10,-6.49E-10,-6.75E-10,-5.62E-10,-5.16E-10
-3.1,-6.29E-10,-6.41E-10,-6.71E-10,-5.55E-10,-5.16E-10
-3.05,-6.31E-10,-6.48E-10,-6.79E-10,-5.63E-10,-5.21E-10
-3,-6.35E-10,-6.45E-10,-6.71E-10,-5.57E-10,-5.13E-10
-2.95,-6.27E-10,-6.42E-10,-6.76E-10,-5.58E-10,-5.20E-10
-2.9,-6.34E-10,-6.49E-10,-6.76E-10,-5.63E-10,-5.16E-10
-2.85,-6.30E-10,-6.41E-10,-6.71E-10,-5.55E-10,-5.15E-10
-2.8,-6.28E-10,-6.46E-10,-6.79E-10,-5.62E-10,-5.21E-10
